codgeo,ze2020,economic_sphere,unit_loc_2024
01371,8421,PRESENTIAL,9
02115,3221,PRODUCTIVE,4
02116,3217,PRODUCTIVE,0
02035,3220,PRODUCTIVE,6
02030,3220,PRESENTIAL,1
02021,3214,PRESENTIAL,1
02023,3209,PRESENTIAL,4
02004,3214,PRESENTIAL,1
02007,3214,PRODUCTIVE,0
02068,3214,PRESENTIAL,1
02070,3220,PRODUCTIVE,6
01427,8434,PRESENTIAL,175
02140,3221,PRODUCTIVE,7
01356,8405,PRESENTIAL,2
01364,8405,PRODUCTIVE,7
02093,3221,PRODUCTIVE,7
02112,3220,PRODUCTIVE,6
02036,3221,PRODUCTIVE,1
02043,3221,PRODUCTIVE,0
01323,0059,PRESENTIAL,10
01334,0059,PRESENTIAL,7
02056,3220,PRESENTIAL,2
02071,3221,PRESENTIAL,17
01387,8405,PRODUCTIVE,2
01401,8416,PRODUCTIVE,4
02098,3209,PRODUCTIVE,10
02164,3209,PRESENTIAL,3
02150,3214,PRODUCTIVE,0
01367,8405,PRESENTIAL,21
02017,3220,PRESENTIAL,3
01454,8404,PRODUCTIVE,16
02010,3221,PRODUCTIVE,1
02022,3209,PRODUCTIVE,9
02022,3209,PRESENTIAL,4
02071,3221,PRODUCTIVE,2
02060,3220,PRODUCTIVE,2
02083,3209,PRODUCTIVE,3
02094,3209,PRODUCTIVE,15
02099,3209,PRESENTIAL,1
01418,8421,PRODUCTIVE,10
01376,8421,PRESENTIAL,64
02005,3214,PRODUCTIVE,4
02020,3217,PRESENTIAL,5
02020,3217,PRODUCTIVE,5
02162,3209,PRESENTIAL,5
02135,3217,PRODUCTIVE,11
01329,8404,PRESENTIAL,1
01400,8405,PRODUCTIVE,1
01386,8405,PRESENTIAL,19
01389,8434,PRODUCTIVE,30
02096,3214,PRODUCTIVE,2
02101,3214,PRESENTIAL,4
02014,3220,PRESENTIAL,12
01436,8416,PRESENTIAL,3
01371,8421,PRODUCTIVE,8
01380,8405,PRESENTIAL,9
01378,8421,PRODUCTIVE,23
02112,3220,PRESENTIAL,8
02118,3221,PRODUCTIVE,1
01354,8416,PRODUCTIVE,108
01408,8405,PRODUCTIVE,9
01396,8405,PRODUCTIVE,6
02019,3220,PRODUCTIVE,3
02160,3214,PRODUCTIVE,9
02165,3220,PRODUCTIVE,14
01428,8434,PRODUCTIVE,1
02079,3217,PRESENTIAL,2
02090,3209,PRESENTIAL,1
01366,8405,PRODUCTIVE,5
02130,3217,PRODUCTIVE,2
02111,3214,PRODUCTIVE,2
02027,3214,PRESENTIAL,3
02068,3214,PRODUCTIVE,0
01333,8421,PRODUCTIVE,72
01332,0059,PRESENTIAL,8
01398,8434,PRESENTIAL,23
01388,8405,PRODUCTIVE,20
02006,3220,PRESENTIAL,5
02014,3220,PRODUCTIVE,2
02154,3221,PRESENTIAL,8
02135,3217,PRESENTIAL,13
02130,3217,PRESENTIAL,3
02036,3221,PRESENTIAL,1
02038,3214,PRODUCTIVE,1
01382,8434,PRODUCTIVE,5
01382,8434,PRESENTIAL,5
01362,8434,PRESENTIAL,17
01435,8416,PRESENTIAL,12
02060,3220,PRESENTIAL,3
02069,3214,PRESENTIAL,1
02059,3220,PRODUCTIVE,13
02054,3221,PRESENTIAL,4
01336,8405,PRODUCTIVE,17
01339,8434,PRESENTIAL,28
01343,0059,PRESENTIAL,23
02013,3214,PRESENTIAL,7
02164,3209,PRODUCTIVE,4
02144,3220,PRESENTIAL,2
01357,8416,PRESENTIAL,7
02023,3209,PRODUCTIVE,1
02123,3220,PRODUCTIVE,5
02132,3214,PRESENTIAL,2
02052,3221,PRESENTIAL,1
01349,8421,PRODUCTIVE,5
01346,8405,PRESENTIAL,10
01323,0059,PRODUCTIVE,4
02106,3214,PRESENTIAL,11
02163,3209,PRODUCTIVE,69
02119,3209,PRODUCTIVE,5
01439,0059,PRODUCTIVE,0
01434,8405,PRODUCTIVE,3
01321,8405,PRODUCTIVE,6
02104,3214,PRODUCTIVE,0
01355,0059,PRESENTIAL,6
01379,8405,PRESENTIAL,8
01380,8405,PRODUCTIVE,11
02142,3220,PRODUCTIVE,0
02141,3217,PRODUCTIVE,16
02137,3209,PRODUCTIVE,1
01393,8405,PRODUCTIVE,8
02028,3214,PRESENTIAL,25
01429,8405,PRODUCTIVE,2
01428,8434,PRESENTIAL,1
01432,8405,PRESENTIAL,5
01345,8405,PRESENTIAL,28
01322,8434,PRODUCTIVE,66
02011,3221,PRODUCTIVE,10
01452,8404,PRESENTIAL,23
01359,8405,PRESENTIAL,3
02081,3220,PRODUCTIVE,1
02122,3214,PRESENTIAL,1
02131,3221,PRODUCTIVE,11
02149,3220,PRESENTIAL,2
02047,3214,PRODUCTIVE,3
02042,3209,PRODUCTIVE,4
01435,8416,PRODUCTIVE,5
01345,8405,PRODUCTIVE,7
01337,0059,PRODUCTIVE,15
01353,8434,PRESENTIAL,23
02069,3214,PRODUCTIVE,1
01376,8421,PRODUCTIVE,49
01375,8405,PRESENTIAL,4
02089,3221,PRESENTIAL,22
02125,3209,PRODUCTIVE,3
02016,3220,PRESENTIAL,1
01410,8425,PRODUCTIVE,5
01399,8416,PRODUCTIVE,7
01396,8405,PRESENTIAL,15
02158,3214,PRESENTIAL,13
01344,8405,PRESENTIAL,101
01431,8405,PRODUCTIVE,13
01433,8405,PRESENTIAL,3
01426,8405,PRODUCTIVE,21
02073,3214,PRODUCTIVE,4
02127,3209,PRODUCTIVE,4
02105,3209,PRESENTIAL,3
02013,3214,PRODUCTIVE,12
01450,8405,PRESENTIAL,57
01325,8405,PRESENTIAL,11
02046,3214,PRODUCTIVE,18
01447,8405,PRODUCTIVE,16
01422,8405,PRODUCTIVE,26
01436,8416,PRODUCTIVE,1
01365,0059,PRODUCTIVE,17
01378,8421,PRESENTIAL,37
02114,3209,PRODUCTIVE,23
02134,3217,PRODUCTIVE,9
01408,8405,PRESENTIAL,11
02005,3214,PRESENTIAL,1
02100,3220,PRESENTIAL,2
02097,3214,PRODUCTIVE,5
02145,3220,PRODUCTIVE,1
01434,8405,PRESENTIAL,7
02049,3220,PRESENTIAL,4
02114,3209,PRESENTIAL,23
02133,3214,PRESENTIAL,4
02061,3220,PRESENTIAL,1
01368,8405,PRODUCTIVE,12
01454,8404,PRESENTIAL,26
01335,8405,PRESENTIAL,10
02156,3214,PRODUCTIVE,3
02149,3220,PRODUCTIVE,2
02140,3221,PRESENTIAL,4
01422,8405,PRESENTIAL,30
01443,8405,PRODUCTIVE,49
01446,8434,PRODUCTIVE,18
02021,3214,PRODUCTIVE,3
02120,3221,PRODUCTIVE,3
02132,3214,PRODUCTIVE,3
02050,3217,PRODUCTIVE,7
01398,8434,PRODUCTIVE,22
02082,3209,PRESENTIAL,2
02101,3214,PRODUCTIVE,1
02100,3220,PRODUCTIVE,3
01352,0059,PRESENTIAL,4
02126,3214,PRODUCTIVE,4
02126,3214,PRESENTIAL,14
02111,3214,PRESENTIAL,6
02011,3221,PRESENTIAL,19
02025,3220,PRESENTIAL,5
02151,3214,PRESENTIAL,2
02138,3221,PRESENTIAL,3
01443,8405,PRESENTIAL,122
02055,3217,PRODUCTIVE,0
02055,3217,PRESENTIAL,2
01415,8404,PRODUCTIVE,4
01397,8416,PRESENTIAL,5
01406,8405,PRESENTIAL,2
02093,3221,PRESENTIAL,20
01379,8405,PRODUCTIVE,5
01360,8416,PRODUCTIVE,6
01358,8404,PRODUCTIVE,4
01336,8405,PRESENTIAL,13
01347,8434,PRESENTIAL,26
01334,0059,PRODUCTIVE,5
01343,0059,PRODUCTIVE,20
01419,8416,PRODUCTIVE,29
02139,3220,PRODUCTIVE,5
02152,3221,PRODUCTIVE,1
02159,3221,PRESENTIAL,2
01444,8405,PRESENTIAL,9
01419,8416,PRESENTIAL,172
01447,8405,PRESENTIAL,20
02027,3214,PRODUCTIVE,4
02039,3214,PRODUCTIVE,5
02067,3217,PRODUCTIVE,6
02076,3214,PRODUCTIVE,4
01384,8405,PRODUCTIVE,11
01390,8405,PRODUCTIVE,120
01406,8405,PRODUCTIVE,2
01357,8416,PRODUCTIVE,2
02088,3214,PRODUCTIVE,0
02160,3214,PRESENTIAL,4
02058,3214,PRESENTIAL,21
02062,3209,PRODUCTIVE,4
02066,3220,PRESENTIAL,3
01425,8405,PRODUCTIVE,2
01453,8404,PRODUCTIVE,6
01451,8405,PRESENTIAL,244
02009,3220,PRODUCTIVE,2
02032,3220,PRODUCTIVE,4
02040,3217,PRESENTIAL,2
02041,3220,PRODUCTIVE,1
01412,8405,PRODUCTIVE,9
01386,8405,PRODUCTIVE,11
02087,3221,PRODUCTIVE,1
01368,8405,PRESENTIAL,9
02153,3214,PRESENTIAL,5
01389,8434,PRESENTIAL,33
02059,3220,PRESENTIAL,34
02062,3209,PRESENTIAL,2
02057,3220,PRODUCTIVE,15
02003,3221,PRESENTIAL,10
02017,3220,PRODUCTIVE,6
02019,3220,PRESENTIAL,3
02109,3217,PRESENTIAL,8
01367,8405,PRODUCTIVE,7
01374,8405,PRODUCTIVE,20
01358,8404,PRESENTIAL,4
02150,3214,PRESENTIAL,3
02146,3209,PRESENTIAL,2
02151,3214,PRODUCTIVE,0
01429,8405,PRESENTIAL,9
01432,8405,PRODUCTIVE,1
02015,3221,PRODUCTIVE,0
01391,8405,PRESENTIAL,4
02037,3214,PRODUCTIVE,4
02043,3221,PRESENTIAL,1
02128,3214,PRODUCTIVE,14
02121,3209,PRODUCTIVE,4
01338,8404,PRODUCTIVE,15
01361,8421,PRODUCTIVE,11
02095,3220,PRODUCTIVE,46
02096,3214,PRESENTIAL,2
01449,8405,PRESENTIAL,17
01448,8416,PRODUCTIVE,3
01402,0059,PRESENTIAL,10
02137,3209,PRESENTIAL,3
01418,8421,PRESENTIAL,15
01420,8434,PRESENTIAL,36
02040,3217,PRODUCTIVE,3
02129,3221,PRESENTIAL,1
01333,8421,PRESENTIAL,110
01332,0059,PRODUCTIVE,12
01342,8421,PRODUCTIVE,11
01453,8404,PRESENTIAL,18
01397,8416,PRODUCTIVE,2
02107,3221,PRESENTIAL,1
02072,3214,PRESENTIAL,2
02078,3221,PRODUCTIVE,0
01446,8434,PRESENTIAL,22
01441,8425,PRESENTIAL,10
01424,8421,PRESENTIAL,35
02031,3217,PRODUCTIVE,6
01322,8434,PRESENTIAL,101
01325,8405,PRODUCTIVE,11
02109,3217,PRODUCTIVE,7
01355,0059,PRODUCTIVE,7
02139,3220,PRESENTIAL,4
02165,3220,PRESENTIAL,19
02044,3214,PRODUCTIVE,0
02168,3209,PRODUCTIVE,137
02168,3209,PRESENTIAL,443
02183,3214,PRODUCTIVE,0
02306,3214,PRESENTIAL,5
02366,3220,PRESENTIAL,7
02361,3220,PRODUCTIVE,34
02232,3221,PRODUCTIVE,3
02328,3209,PRODUCTIVE,9
02319,3220,PRESENTIAL,8
02282,3214,PRESENTIAL,4
02404,3217,PRODUCTIVE,2
02427,3221,PRESENTIAL,1
02413,3214,PRODUCTIVE,3
02395,3221,PRODUCTIVE,1
02457,3214,PRESENTIAL,3
02317,3220,PRODUCTIVE,1
02244,3220,PRESENTIAL,3
02224,3221,PRODUCTIVE,1
02239,3209,PRODUCTIVE,7
02370,3220,PRESENTIAL,7
02304,3220,PRESENTIAL,71
02280,3209,PRESENTIAL,5
02403,3220,PRODUCTIVE,4
02406,3221,PRODUCTIVE,1
02389,3209,PRODUCTIVE,5
02452,3220,PRODUCTIVE,3
02447,3221,PRESENTIAL,1
02429,3214,PRODUCTIVE,1
02185,3209,PRESENTIAL,4
02175,3221,PRESENTIAL,1
02345,3220,PRESENTIAL,1
02358,3220,PRODUCTIVE,2
02297,3209,PRODUCTIVE,1
02205,3214,PRESENTIAL,1
02204,3217,PRESENTIAL,2
02195,3221,PRESENTIAL,10
02396,3214,PRESENTIAL,1
02400,3221,PRESENTIAL,2
02449,3221,PRODUCTIVE,3
02442,3209,PRESENTIAL,2
02342,3217,PRESENTIAL,2
02347,3209,PRODUCTIVE,13
02347,3209,PRESENTIAL,1
02170,3220,PRESENTIAL,1
02291,3220,PRODUCTIVE,4
02281,3209,PRODUCTIVE,2
02294,3214,PRESENTIAL,5
02319,3220,PRODUCTIVE,4
02340,3220,PRESENTIAL,83
02310,3220,PRESENTIAL,2
02212,3220,PRESENTIAL,18
02218,3214,PRESENTIAL,6
02375,3209,PRODUCTIVE,2
02391,3217,PRESENTIAL,1
02368,3221,PRESENTIAL,5
02354,3214,PRESENTIAL,2
02189,3214,PRODUCTIVE,2
02458,3209,PRODUCTIVE,11
02456,3220,PRODUCTIVE,3
02279,3209,PRESENTIAL,10
02279,3209,PRODUCTIVE,15
02240,3220,PRODUCTIVE,5
02278,3217,PRODUCTIVE,1
02259,3221,PRODUCTIVE,5
02330,3220,PRESENTIAL,8
02209,3209,PRESENTIAL,20
02189,3214,PRESENTIAL,5
02186,3209,PRESENTIAL,14
02174,3214,PRODUCTIVE,6
02455,3220,PRESENTIAL,2
02431,3220,PRESENTIAL,1
02305,3209,PRODUCTIVE,24
02282,3214,PRODUCTIVE,1
02288,3220,PRODUCTIVE,3
02248,3214,PRESENTIAL,1
02230,3221,PRODUCTIVE,3
02268,3209,PRODUCTIVE,11
02271,3209,PRESENTIAL,3
02260,3220,PRESENTIAL,3
02277,3221,PRODUCTIVE,3
02353,3214,PRODUCTIVE,7
02315,3220,PRESENTIAL,25
02215,3214,PRESENTIAL,21
02184,3214,PRODUCTIVE,3
02451,3220,PRODUCTIVE,2
02407,3214,PRESENTIAL,2
02419,3217,PRESENTIAL,4
02411,3209,PRODUCTIVE,1
02298,3220,PRODUCTIVE,6
02228,3209,PRODUCTIVE,1
02338,3214,PRESENTIAL,3
02203,3209,PRESENTIAL,15
02352,3220,PRESENTIAL,4
02350,3214,PRODUCTIVE,3
02454,3214,PRESENTIAL,3
02448,3214,PRODUCTIVE,1
02192,3221,PRESENTIAL,2
02293,3220,PRODUCTIVE,4
02290,3209,PRESENTIAL,40
02423,3221,PRESENTIAL,2
02426,3220,PRODUCTIVE,5
02422,3220,PRODUCTIVE,7
02402,3220,PRODUCTIVE,0
02226,3221,PRODUCTIVE,9
02242,3209,PRESENTIAL,4
02240,3220,PRESENTIAL,1
02337,3217,PRODUCTIVE,0
02316,3221,PRESENTIAL,2
02334,3220,PRESENTIAL,33
02399,3214,PRODUCTIVE,8
02200,3214,PRESENTIAL,1
02210,3221,PRODUCTIVE,1
02369,3217,PRESENTIAL,1
02184,3214,PRESENTIAL,4
02291,3220,PRESENTIAL,2
02442,3209,PRODUCTIVE,1
02457,3214,PRODUCTIVE,5
02229,3214,PRESENTIAL,1
02329,3214,PRODUCTIVE,1
02329,3214,PRESENTIAL,7
02330,3220,PRODUCTIVE,6
02397,3220,PRODUCTIVE,16
02200,3214,PRODUCTIVE,7
02209,3209,PRODUCTIVE,5
02277,3221,PRESENTIAL,3
02294,3214,PRODUCTIVE,2
02401,3217,PRESENTIAL,5
02231,3214,PRODUCTIVE,3
02388,3214,PRESENTIAL,3
02383,3220,PRODUCTIVE,12
02327,3220,PRODUCTIVE,5
02354,3214,PRODUCTIVE,0
02346,3214,PRODUCTIVE,4
02266,3214,PRESENTIAL,0
02198,3221,PRESENTIAL,1
02194,3214,PRODUCTIVE,1
02214,3220,PRESENTIAL,1
02307,3221,PRODUCTIVE,10
02289,3209,PRODUCTIVE,2
02191,3214,PRODUCTIVE,4
02409,3214,PRODUCTIVE,3
02422,3220,PRESENTIAL,2
02449,3221,PRESENTIAL,1
02339,3209,PRESENTIAL,8
02328,3209,PRESENTIAL,5
02297,3209,PRESENTIAL,1
02223,3209,PRODUCTIVE,2
02268,3209,PRESENTIAL,5
02267,3221,PRODUCTIVE,3
02252,3214,PRESENTIAL,3
02169,3214,PRESENTIAL,2
02182,3214,PRESENTIAL,1
02178,3214,PRODUCTIVE,1
02453,3214,PRODUCTIVE,4
02431,3220,PRODUCTIVE,1
02420,3220,PRODUCTIVE,6
02390,3220,PRODUCTIVE,2
02383,3220,PRESENTIAL,18
02242,3209,PRODUCTIVE,20
02241,3209,PRESENTIAL,2
02287,3220,PRODUCTIVE,8
02256,3214,PRESENTIAL,1
02216,3221,PRODUCTIVE,4
02206,3220,PRODUCTIVE,0
02432,3221,PRODUCTIVE,1
02430,3214,PRESENTIAL,24
02416,3217,PRODUCTIVE,7
02414,3220,PRODUCTIVE,7
02401,3217,PRODUCTIVE,2
02398,3221,PRODUCTIVE,5
02382,3220,PRESENTIAL,21
02245,3221,PRESENTIAL,18
02249,3221,PRESENTIAL,2
02230,3221,PRESENTIAL,3
02310,3220,PRODUCTIVE,4
02321,3217,PRODUCTIVE,16
02289,3209,PRESENTIAL,2
02309,3214,PRESENTIAL,5
02212,3220,PRODUCTIVE,6
02206,3220,PRESENTIAL,1
02345,3220,PRODUCTIVE,1
02191,3214,PRESENTIAL,6
02193,3209,PRESENTIAL,1
02372,3221,PRESENTIAL,6
02374,3220,PRODUCTIVE,4
02308,3217,PRODUCTIVE,8
02264,3214,PRODUCTIVE,8
02323,3220,PRESENTIAL,1
02332,3209,PRODUCTIVE,3
02336,3220,PRESENTIAL,8
02318,3221,PRODUCTIVE,8
02196,3214,PRODUCTIVE,1
02416,3217,PRESENTIAL,2
02409,3214,PRESENTIAL,1
02167,3221,PRODUCTIVE,3
02188,3220,PRESENTIAL,2
02238,3214,PRODUCTIVE,8
02232,3221,PRESENTIAL,14
02248,3214,PRODUCTIVE,1
02398,3221,PRESENTIAL,3
02308,3217,PRESENTIAL,6
02292,3209,PRODUCTIVE,17
02252,3214,PRODUCTIVE,1
02269,3217,PRODUCTIVE,6
02261,3214,PRODUCTIVE,2
02254,3221,PRESENTIAL,0
02201,3221,PRESENTIAL,10
02246,3220,PRESENTIAL,5
02235,3214,PRESENTIAL,2
02171,3214,PRESENTIAL,1
02179,3221,PRODUCTIVE,3
02377,3220,PRODUCTIVE,5
02333,3214,PRODUCTIVE,0
02336,3220,PRODUCTIVE,3
02316,3221,PRODUCTIVE,3
02219,3221,PRESENTIAL,3
02219,3221,PRODUCTIVE,2
02198,3221,PRODUCTIVE,2
02433,3214,PRODUCTIVE,6
02250,3214,PRODUCTIVE,0
02386,3220,PRESENTIAL,2
02396,3214,PRODUCTIVE,2
02372,3221,PRODUCTIVE,9
02378,3217,PRODUCTIVE,0
02351,3209,PRESENTIAL,1
02357,3217,PRESENTIAL,1
02361,3220,PRESENTIAL,149
02295,3217,PRODUCTIVE,10
02287,3220,PRESENTIAL,11
02288,3220,PRESENTIAL,7
02263,3221,PRODUCTIVE,1
02438,3221,PRODUCTIVE,4
02451,3220,PRESENTIAL,1
02406,3221,PRESENTIAL,2
02322,3220,PRODUCTIVE,4
02337,3217,PRESENTIAL,1
02331,3217,PRODUCTIVE,0
02171,3214,PRODUCTIVE,2
02173,3220,PRESENTIAL,337
02377,3220,PRESENTIAL,2
02379,3220,PRODUCTIVE,3
02388,3214,PRODUCTIVE,2
02227,3209,PRODUCTIVE,2
02243,3221,PRODUCTIVE,37
02250,3214,PRESENTIAL,1
02360,3214,PRODUCTIVE,27
02196,3214,PRESENTIAL,7
02201,3221,PRODUCTIVE,3
02217,3221,PRODUCTIVE,13
02307,3221,PRESENTIAL,40
02271,3209,PRODUCTIVE,2
02423,3221,PRODUCTIVE,4
02415,3221,PRODUCTIVE,1
02444,3214,PRODUCTIVE,1
02390,3220,PRESENTIAL,1
02391,3217,PRODUCTIVE,2
02235,3214,PRODUCTIVE,1
02174,3214,PRESENTIAL,7
02366,3220,PRODUCTIVE,2
02368,3221,PRODUCTIVE,0
02273,3220,PRODUCTIVE,3
02215,3214,PRODUCTIVE,2
02415,3221,PRESENTIAL,1
02177,3214,PRODUCTIVE,2
02318,3221,PRESENTIAL,23
02324,3217,PRODUCTIVE,6
02454,3214,PRODUCTIVE,10
02295,3217,PRESENTIAL,15
02393,3221,PRODUCTIVE,1
02265,3214,PRODUCTIVE,0
02410,3221,PRODUCTIVE,2
02405,3217,PRESENTIAL,5
02387,3220,PRODUCTIVE,17
02382,3220,PRODUCTIVE,14
02178,3214,PRESENTIAL,1
02322,3220,PRESENTIAL,5
02292,3209,PRESENTIAL,28
02284,3217,PRESENTIAL,1
02356,3209,PRESENTIAL,4
02218,3214,PRODUCTIVE,22
02208,3214,PRODUCTIVE,3
02207,3220,PRESENTIAL,1
02195,3221,PRODUCTIVE,10
02408,3214,PRESENTIAL,731
02275,3217,PRODUCTIVE,3
02182,3214,PRODUCTIVE,1
02176,3221,PRODUCTIVE,2
02167,3221,PRESENTIAL,10
02177,3214,PRESENTIAL,1
02346,3214,PRESENTIAL,8
02231,3214,PRESENTIAL,8
02313,3220,PRESENTIAL,4
02340,3220,PRODUCTIVE,55
02213,3209,PRODUCTIVE,5
02261,3214,PRESENTIAL,2
02272,3221,PRODUCTIVE,2
02429,3214,PRESENTIAL,1
02428,3209,PRODUCTIVE,1
02166,3209,PRESENTIAL,2
02373,3217,PRESENTIAL,3
02379,3220,PRESENTIAL,3
02359,3220,PRESENTIAL,7
02352,3220,PRODUCTIVE,8
02355,3220,PRODUCTIVE,13
02281,3209,PRESENTIAL,4
02251,3214,PRESENTIAL,0
02412,3209,PRESENTIAL,1
02380,3220,PRESENTIAL,1
02234,3214,PRODUCTIVE,3
02244,3220,PRODUCTIVE,2
02274,3214,PRODUCTIVE,9
02259,3221,PRESENTIAL,4
02327,3220,PRESENTIAL,2
02357,3217,PRODUCTIVE,1
02216,3221,PRESENTIAL,1
02194,3214,PRESENTIAL,1
02404,3217,PRESENTIAL,2
02418,3217,PRODUCTIVE,1
02417,3220,PRESENTIAL,2
02439,3221,PRODUCTIVE,11
02435,3217,PRODUCTIVE,0
02386,3220,PRODUCTIVE,3
02187,3209,PRODUCTIVE,8
02172,3221,PRODUCTIVE,7
02258,3221,PRODUCTIVE,3
02321,3217,PRESENTIAL,17
02293,3220,PRESENTIAL,3
02220,3209,PRESENTIAL,7
02222,3214,PRESENTIAL,1
02450,3220,PRODUCTIVE,7
02447,3221,PRODUCTIVE,4
02226,3221,PRESENTIAL,15
02419,3217,PRODUCTIVE,5
02349,3214,PRODUCTIVE,0
02358,3220,PRESENTIAL,3
02378,3217,PRESENTIAL,3
02183,3214,PRESENTIAL,1
02181,3214,PRODUCTIVE,0
02257,3220,PRESENTIAL,4
02272,3221,PRESENTIAL,1
02324,3217,PRESENTIAL,2
02197,3217,PRESENTIAL,3
02210,3221,PRESENTIAL,3
02205,3214,PRODUCTIVE,1
02408,3214,PRODUCTIVE,181
02405,3217,PRODUCTIVE,10
02414,3220,PRESENTIAL,2
02417,3220,PRODUCTIVE,0
02426,3220,PRESENTIAL,3
02402,3220,PRESENTIAL,1
02384,3217,PRESENTIAL,1
02241,3209,PRODUCTIVE,2
02367,3220,PRODUCTIVE,2
02353,3214,PRESENTIAL,4
02169,3214,PRODUCTIVE,3
02317,3220,PRESENTIAL,2
02315,3220,PRODUCTIVE,7
02298,3220,PRESENTIAL,19
02220,3209,PRODUCTIVE,9
02199,3220,PRESENTIAL,2
02407,3214,PRODUCTIVE,0
02233,3209,PRODUCTIVE,2
02225,3209,PRESENTIAL,1
02376,3220,PRESENTIAL,1
02188,3220,PRODUCTIVE,1
02371,3220,PRESENTIAL,23
02355,3220,PRESENTIAL,8
02363,3221,PRESENTIAL,7
02253,3221,PRODUCTIVE,4
02273,3220,PRESENTIAL,0
02338,3214,PRODUCTIVE,11
02332,3209,PRESENTIAL,5
02440,3214,PRODUCTIVE,4
02445,3217,PRODUCTIVE,4
02448,3214,PRESENTIAL,2
02438,3221,PRESENTIAL,7
02456,3220,PRESENTIAL,2
02445,3217,PRESENTIAL,4
02211,3214,PRODUCTIVE,4
02412,3209,PRODUCTIVE,3
02234,3214,PRESENTIAL,2
02225,3209,PRODUCTIVE,0
02392,3220,PRESENTIAL,2
02343,3220,PRESENTIAL,1
02359,3220,PRODUCTIVE,8
02173,3220,PRODUCTIVE,89
02286,3217,PRESENTIAL,4
02428,3209,PRESENTIAL,1
02312,3217,PRODUCTIVE,11
02312,3217,PRESENTIAL,12
02326,3221,PRODUCTIVE,2
02320,3220,PRODUCTIVE,4
02237,3214,PRODUCTIVE,14
02400,3221,PRODUCTIVE,0
02342,3217,PRODUCTIVE,2
02399,3214,PRESENTIAL,8
02395,3221,PRESENTIAL,2
02190,3221,PRODUCTIVE,4
02166,3209,PRODUCTIVE,1
02305,3209,PRESENTIAL,68
02269,3217,PRESENTIAL,2
02267,3221,PRESENTIAL,2
02266,3214,PRODUCTIVE,3
02446,3220,PRODUCTIVE,0
02223,3209,PRESENTIAL,3
02224,3221,PRESENTIAL,5
02236,3221,PRESENTIAL,8
02341,3217,PRESENTIAL,2
02362,3220,PRODUCTIVE,1
02341,3217,PRODUCTIVE,1
02381,3217,PRODUCTIVE,38
02175,3221,PRODUCTIVE,1
02172,3221,PRESENTIAL,3
02170,3220,PRODUCTIVE,0
02302,3221,PRODUCTIVE,3
02302,3221,PRESENTIAL,7
02303,3220,PRESENTIAL,82
02262,3220,PRESENTIAL,4
02432,3221,PRESENTIAL,2
02458,3209,PRESENTIAL,4
02313,3220,PRODUCTIVE,5
02331,3217,PRESENTIAL,1
02246,3220,PRODUCTIVE,3
02363,3221,PRODUCTIVE,3
02193,3209,PRODUCTIVE,0
02180,3214,PRODUCTIVE,4
02280,3209,PRODUCTIVE,5
02303,3220,PRODUCTIVE,4
02299,3214,PRODUCTIVE,3
02255,3221,PRODUCTIVE,0
02339,3209,PRODUCTIVE,3
02367,3220,PRESENTIAL,2
02389,3209,PRESENTIAL,9
02374,3220,PRESENTIAL,6
02371,3220,PRODUCTIVE,5
02181,3214,PRESENTIAL,1
02180,3214,PRESENTIAL,3
02186,3209,PRODUCTIVE,23
02255,3221,PRESENTIAL,1
02440,3214,PRESENTIAL,4
02410,3221,PRESENTIAL,2
02364,3214,PRESENTIAL,3
02351,3209,PRODUCTIVE,2
02350,3214,PRESENTIAL,3
02364,3214,PRODUCTIVE,1
02335,3214,PRESENTIAL,1
02237,3214,PRESENTIAL,35
02243,3221,PRESENTIAL,49
02296,3220,PRODUCTIVE,10
02283,3214,PRESENTIAL,4
02334,3220,PRODUCTIVE,27
02369,3217,PRODUCTIVE,2
02427,3221,PRODUCTIVE,2
02421,3221,PRODUCTIVE,3
02214,3220,PRODUCTIVE,1
02375,3209,PRESENTIAL,3
02385,3220,PRODUCTIVE,2
02385,3220,PRESENTIAL,1
02176,3221,PRESENTIAL,3
02187,3209,PRESENTIAL,12
02290,3209,PRODUCTIVE,33
02304,3220,PRODUCTIVE,17
02265,3214,PRESENTIAL,1
02453,3214,PRESENTIAL,4
02441,3221,PRODUCTIVE,4
02439,3221,PRESENTIAL,14
02435,3217,PRESENTIAL,1
02323,3220,PRODUCTIVE,2
02326,3221,PRESENTIAL,5
02213,3209,PRESENTIAL,3
02217,3221,PRESENTIAL,25
02208,3214,PRESENTIAL,2
02424,3221,PRESENTIAL,1
02360,3214,PRESENTIAL,55
02349,3214,PRESENTIAL,1
02370,3220,PRODUCTIVE,3
02381,3217,PRESENTIAL,173
02283,3214,PRODUCTIVE,6
02245,3221,PRODUCTIVE,4
02254,3221,PRODUCTIVE,1
02262,3220,PRODUCTIVE,0
02441,3221,PRESENTIAL,1
02433,3214,PRESENTIAL,7
02333,3214,PRESENTIAL,2
02411,3209,PRESENTIAL,4
02221,3209,PRESENTIAL,2
02221,3209,PRODUCTIVE,1
02204,3217,PRODUCTIVE,1
02238,3214,PRESENTIAL,23
02276,3220,PRESENTIAL,1
02444,3214,PRESENTIAL,3
02455,3220,PRODUCTIVE,2
02320,3220,PRESENTIAL,0
02335,3214,PRODUCTIVE,1
02403,3220,PRESENTIAL,2
02418,3217,PRESENTIAL,1
02380,3220,PRODUCTIVE,1
