codgeo,ze2020,libze2020,population_2021_total
02396,3214,Laon,63.0
02397,3220,Saint-Quentin,1219.0
02398,3221,Soissons,280.0
02399,3214,Laon,611.0
02400,3221,Soissons,152.0
02401,3217,Maubeuge,187.0
02402,3220,Saint-Quentin,37.0
02403,3220,Saint-Quentin,255.0
02404,3217,Maubeuge,175.0
02405,3217,Maubeuge,524.0
02406,3221,Soissons,130.0
02407,3214,Laon,210.0
02408,3214,Laon,24021.0
02409,3214,Laon,277.0
02410,3221,Soissons,241.0
02411,3209,Château-Thierry,199.0
02412,3209,Château-Thierry,99.0
02413,3214,Laon,244.0
02414,3220,Saint-Quentin,200.0
02415,3221,Soissons,157.0
02416,3217,Maubeuge,415.0
02417,3220,Saint-Quentin,123.0
02418,3217,Maubeuge,224.0
02419,3217,Maubeuge,268.0
02420,3220,Saint-Quentin,827.0
02421,3221,Soissons,91.0
02422,3220,Saint-Quentin,797.0
02423,3221,Soissons,436.0
02424,3221,Soissons,102.0
02425,3217,Maubeuge,180.0
02426,3220,Saint-Quentin,541.0
02427,3221,Soissons,139.0
02428,3209,Château-Thierry,74.0
02429,3214,Laon,124.0
02430,3214,Laon,1268.0
02431,3220,Saint-Quentin,381.0
02432,3221,Soissons,191.0
02433,3214,Laon,221.0
02435,3217,Maubeuge,83.0
02438,3221,Soissons,242.0
02439,3221,Soissons,1215.0
02440,3214,Laon,137.0
02441,3221,Soissons,176.0
02442,3209,Château-Thierry,89.0
02443,3209,Château-Thierry,209.0
02444,3214,Laon,127.0
02445,3217,Maubeuge,272.0
02446,3220,Saint-Quentin,118.0
02447,3221,Soissons,140.0
02448,3214,Laon,113.0
02449,3221,Soissons,63.0
02450,3220,Saint-Quentin,358.0
02451,3220,Saint-Quentin,122.0
02452,3220,Saint-Quentin,234.0
02453,3214,Laon,403.0
02454,3214,Laon,404.0
02455,3220,Saint-Quentin,189.0
02456,3220,Saint-Quentin,300.0
02457,3214,Laon,392.0
02458,3209,Château-Thierry,823.0
02459,3220,Saint-Quentin,155.0
02460,3214,Laon,205.0
02461,3220,Saint-Quentin,356.0
02462,3209,Château-Thierry,226.0
02463,3214,Laon,84.0
02464,3221,Soissons,362.0
02465,3209,Château-Thierry,528.0
02466,3221,Soissons,129.0
02467,3221,Soissons,49.0
02468,3214,Laon,2221.0
02469,3220,Saint-Quentin,488.0
02470,3217,Maubeuge,432.0
02471,3214,Laon,134.0
02472,3214,Laon,399.0
02473,3220,Saint-Quentin,220.0
02474,3220,Saint-Quentin,394.0
02476,3220,Saint-Quentin,671.0
02477,3221,Soissons,954.0
02478,3214,Laon,257.0
02480,3214,Laon,318.0
02481,3220,Saint-Quentin,465.0
02482,3214,Laon,55.0
02483,3220,Saint-Quentin,510.0
02484,3209,Château-Thierry,543.0
02485,3221,Soissons,97.0
02486,3214,Laon,106.0
02487,3221,Soissons,619.0
02488,3220,Saint-Quentin,159.0
02489,3214,Laon,349.0
02490,3214,Laon,123.0
02491,3214,Laon,321.0
02492,3214,Laon,439.0
02493,3214,Laon,221.0
02494,3220,Saint-Quentin,128.0
02495,3217,Maubeuge,1038.0
02496,3221,Soissons,96.0
02497,3214,Laon,1149.0
02498,3214,Laon,764.0
02499,3214,Laon,41.0
02500,3220,Saint-Quentin,810.0
02501,3214,Laon,85.0
02502,3214,Laon,1257.0
02503,3220,Saint-Quentin,826.0
02504,3220,Saint-Quentin,1614.0
02505,3209,Château-Thierry,208.0
02506,3221,Soissons,200.0
02507,3209,Château-Thierry,30.0
02508,3214,Laon,151.0
02509,3209,Château-Thierry,155.0
02510,3209,Château-Thierry,142.0
02511,3220,Saint-Quentin,310.0
02512,3209,Château-Thierry,268.0
02513,3214,Laon,135.0
02514,3221,Soissons,695.0
02515,3209,Château-Thierry,52.0
02516,3214,Laon,70.0
02517,3214,Laon,292.0
02518,3209,Château-Thierry,300.0
02519,3214,Laon,190.0
02520,3221,Soissons,733.0
02521,3209,Château-Thierry,1351.0
02522,3214,Laon,83.0
02523,3221,Soissons,71.0
02524,3209,Château-Thierry,691.0
02525,3220,Saint-Quentin,556.0
02526,3214,Laon,104.0
02527,3221,Soissons,466.0
02528,3221,Soissons,221.0
02529,3214,Laon,182.0
02530,3214,Laon,77.0
02531,3214,Laon,132.0
02532,3220,Saint-Quentin,979.0
02533,3221,Soissons,106.0
02534,3214,Laon,45.0
02535,3217,Maubeuge,113.0
02536,3221,Soissons,98.0
02537,3221,Soissons,207.0
02538,3209,Château-Thierry,77.0
02539,3220,Saint-Quentin,686.0
02540,3209,Château-Thierry,1206.0
02541,3214,Laon,421.0
02542,3220,Saint-Quentin,80.0
02543,3209,Château-Thierry,2018.0
02544,3217,Maubeuge,610.0
02545,3214,Laon,187.0
02546,3220,Saint-Quentin,186.0
02547,3214,Laon,64.0
02548,3217,Maubeuge,386.0
02549,3220,Saint-Quentin,859.0
02550,3214,Laon,120.0
02551,3221,Soissons,112.0
02552,3220,Saint-Quentin,191.0
02553,3214,Laon,240.0
02554,3209,Château-Thierry,1108.0
02555,3209,Château-Thierry,2098.0
02556,3214,Laon,73.0
02557,3221,Soissons,128.0
02558,3217,Maubeuge,2505.0
02559,3214,Laon,503.0
02560,3220,Saint-Quentin,243.0
02561,3214,Laon,145.0
02562,3221,Soissons,201.0
02563,3220,Saint-Quentin,153.0
02564,3221,Soissons,855.0
02565,3214,Laon,294.0
02566,3220,Saint-Quentin,1108.0
02567,3217,Maubeuge,272.0
02568,3221,Soissons,168.0
02569,3220,Saint-Quentin,481.0
02570,3220,Saint-Quentin,173.0
02571,3220,Saint-Quentin,704.0
02572,3214,Laon,501.0
02573,3214,Laon,55.0
02574,3217,Maubeuge,1382.0
02575,3220,Saint-Quentin,1638.0
02576,3221,Soissons,325.0
02577,3221,Soissons,91.0
02578,3214,Laon,84.0
02579,3209,Château-Thierry,124.0
02580,3209,Château-Thierry,814.0
02581,3221,Soissons,317.0
02582,3214,Laon,78.0
02583,3214,Laon,53.0
02584,3217,Maubeuge,116.0
02585,3221,Soissons,251.0
02586,3214,Laon,139.0
02587,3214,Laon,352.0
02588,3214,Laon,66.0
02589,3214,Laon,255.0
02590,3209,Château-Thierry,171.0
02591,3214,Laon,138.0
02592,3220,Saint-Quentin,192.0
02593,3221,Soissons,1063.0
02594,3221,Soissons,126.0
02595,3209,Château-Thierry,138.0
02596,3209,Château-Thierry,756.0
02598,3221,Soissons,681.0
02599,3220,Saint-Quentin,251.0
02600,3214,Laon,330.0
02601,3214,Laon,182.0
02602,3214,Laon,1655.0
02604,3220,Saint-Quentin,80.0
02605,3220,Saint-Quentin,191.0
02606,3209,Château-Thierry,77.0
02607,3221,Soissons,91.0
02608,3217,Maubeuge,461.0
02609,3214,Laon,22.0
02610,3221,Soissons,750.0
02612,3221,Soissons,121.0
02613,3214,Laon,602.0
02614,3220,Saint-Quentin,276.0
02615,3220,Saint-Quentin,355.0
02616,3221,Soissons,194.0
02617,3214,Laon,501.0
02618,3220,Saint-Quentin,688.0
02619,3214,Laon,617.0
02620,3221,Soissons,334.0
02621,3214,Laon,393.0
02622,3209,Château-Thierry,56.0
02623,3217,Maubeuge,95.0
02624,3220,Saint-Quentin,273.0
02625,3220,Saint-Quentin,143.0
02626,3214,Laon,337.0
02627,3214,Laon,130.0
02628,3221,Soissons,215.0
02629,3220,Saint-Quentin,323.0
02631,3220,Saint-Quentin,409.0
02632,3214,Laon,55.0
02633,3221,Soissons,61.0
02634,3214,Laon,89.0
02635,3220,Saint-Quentin,147.0
02636,3220,Saint-Quentin,198.0
02637,3220,Saint-Quentin,290.0
02638,3214,Laon,239.0
02639,3220,Saint-Quentin,344.0
02640,3220,Saint-Quentin,153.0
02641,3214,Laon,119.0
02642,3214,Laon,163.0
02643,3221,Soissons,784.0
02644,3221,Soissons,335.0
02645,3209,Château-Thierry,200.0
02647,3220,Saint-Quentin,68.0
02648,3220,Saint-Quentin,1904.0
02649,3209,Château-Thierry,311.0
02650,3217,Maubeuge,362.0
02651,3214,Laon,100.0
02652,3214,Laon,101.0
02653,3209,Château-Thierry,482.0
02654,3220,Saint-Quentin,83.0
02655,3209,Château-Thierry,149.0
02656,3214,Laon,384.0
02657,3217,Maubeuge,218.0
02658,3220,Saint-Quentin,238.0
02659,3220,Saint-Quentin,506.0
02660,3214,Laon,39.0
02661,3214,Laon,236.0
02662,3209,Château-Thierry,330.0
02663,3221,Soissons,230.0
02664,3209,Château-Thierry,121.0
02665,3209,Château-Thierry,299.0
02666,3214,Laon,949.0
02667,3221,Soissons,197.0
02668,3220,Saint-Quentin,978.0
02670,3217,Maubeuge,148.0
02671,3221,Soissons,280.0
02672,3221,Soissons,247.0
02673,3221,Soissons,442.0
02674,3214,Laon,49.0
02675,3214,Laon,134.0
02676,3214,Laon,1705.0
02677,3209,Château-Thierry,236.0
02678,3214,Laon,67.0
02679,3209,Château-Thierry,152.0
02680,3214,Laon,2315.0
02681,3217,Maubeuge,282.0
02682,3221,Soissons,115.0
02683,3220,Saint-Quentin,111.0
02684,3217,Maubeuge,3252.0
02685,3214,Laon,123.0
02686,3220,Saint-Quentin,366.0
02687,3221,Soissons,336.0
02688,3217,Maubeuge,43.0
02689,3214,Laon,40.0
02690,3214,Laon,72.0
02691,3220,Saint-Quentin,52958.0
02693,3221,Soissons,224.0
02694,3220,Saint-Quentin,612.0
02696,3214,Laon,72.0
02697,3214,Laon,381.0
02698,3221,Soissons,100.0
02699,3209,Château-Thierry,273.0
02701,3209,Château-Thierry,697.0
02702,3220,Saint-Quentin,609.0
02703,3220,Saint-Quentin,1084.0
02704,3221,Soissons,220.0
02705,3214,Laon,202.0
02706,3221,Soissons,567.0
02707,3214,Laon,179.0
02708,3220,Saint-Quentin,213.0
02709,3220,Saint-Quentin,400.0
02710,3220,Saint-Quentin,723.0
02711,3221,Soissons,279.0
02712,3209,Château-Thierry,139.0
02713,3209,Château-Thierry,264.0
02714,3221,Soissons,354.0
02715,3221,Soissons,42.0
02716,3220,Saint-Quentin,290.0
02717,3220,Saint-Quentin,601.0
02718,3221,Soissons,116.0
02719,3220,Saint-Quentin,2000.0
02720,3214,Laon,2063.0
02721,3220,Saint-Quentin,474.0
02722,3221,Soissons,28705.0
02723,3214,Laon,96.0
02724,3209,Château-Thierry,59.0
02725,3217,Maubeuge,136.0
02726,3220,Saint-Quentin,177.0
02727,3214,Laon,209.0
02728,3217,Maubeuge,257.0
02729,3221,Soissons,77.0
02730,3221,Soissons,268.0
02731,3220,Saint-Quentin,178.0
02732,3220,Saint-Quentin,105.0
02734,3221,Soissons,267.0
02735,3221,Soissons,16.0
02736,3221,Soissons,164.0
02737,3214,Laon,551.0
02738,3220,Saint-Quentin,13431.0
02739,3221,Soissons,336.0
02740,3217,Maubeuge,221.0
02741,3220,Saint-Quentin,541.0
02742,3214,Laon,119.0
02743,3214,Laon,153.0
02744,3209,Château-Thierry,74.0
02745,3214,Laon,113.0
02746,3220,Saint-Quentin,670.0
02747,3220,Saint-Quentin,82.0
02748,3209,Château-Thierry,942.0
02749,3221,Soissons,214.0
02750,3221,Soissons,559.0
02751,3214,Laon,141.0
02752,3220,Saint-Quentin,283.0
02753,3220,Saint-Quentin,328.0
02754,3220,Saint-Quentin,186.0
02755,3214,Laon,555.0
02756,3220,Saint-Quentin,688.0
02757,3220,Saint-Quentin,517.0
02758,3221,Soissons,2015.0
02759,3217,Maubeuge,362.0
02760,3220,Saint-Quentin,143.0
02761,3214,Laon,210.0
02762,3221,Soissons,160.0
02763,3221,Soissons,211.0
02764,3214,Laon,91.0
02765,3214,Laon,235.0
02766,3221,Soissons,237.0
02767,3221,Soissons,321.0
02768,3221,Soissons,517.0
02769,3220,Saint-Quentin,915.0
02770,3221,Soissons,778.0
02772,3220,Saint-Quentin,148.0
02773,3221,Soissons,40.0
02774,3220,Saint-Quentin,121.0
02775,3220,Saint-Quentin,926.0
02776,3220,Saint-Quentin,563.0
02777,3209,Château-Thierry,133.0
02778,3214,Laon,97.0
02779,3220,Saint-Quentin,221.0
02780,3221,Soissons,1348.0
02781,3209,Château-Thierry,457.0
02782,3220,Saint-Quentin,218.0
02783,3220,Saint-Quentin,137.0
02784,3220,Saint-Quentin,150.0
02785,3220,Saint-Quentin,1101.0
02786,3221,Soissons,129.0
02787,3214,Laon,261.0
02788,3214,Laon,466.0
02789,3217,Maubeuge,2600.0
02790,3214,Laon,242.0
02791,3214,Laon,265.0
02792,3209,Château-Thierry,156.0
02793,3221,Soissons,114.0
02794,3209,Château-Thierry,185.0
02795,3221,Soissons,1602.0
02796,3209,Château-Thierry,90.0
02797,3221,Soissons,172.0
02798,3209,Château-Thierry,1205.0
02799,3221,Soissons,395.0
02800,3209,Château-Thierry,314.0
02801,3214,Laon,268.0
02802,3214,Laon,205.0
02803,3214,Laon,145.0
02804,3221,Soissons,200.0
02805,3221,Soissons,2541.0
02806,3209,Château-Thierry,292.0
02807,3220,Saint-Quentin,666.0
02808,3220,Saint-Quentin,275.0
02809,3209,Château-Thierry,66.0
02810,3221,Soissons,10454.0
02812,3221,Soissons,199.0
02813,3220,Saint-Quentin,251.0
02814,3220,Saint-Quentin,163.0
02815,3220,Saint-Quentin,424.0
02816,3209,Château-Thierry,526.0
02817,3221,Soissons,83.0
02818,3209,Château-Thierry,1157.0
02819,3214,Laon,107.0
02820,3220,Saint-Quentin,1684.0
02821,3214,Laon,668.0
02822,3221,Soissons,403.0
02823,3214,Laon,75.0
02824,3214,Laon,376.0
02826,3217,Maubeuge,348.0
02827,3214,Laon,307.0
02828,3221,Soissons,91.0
02829,3221,Soissons,43.0
02830,3220,Saint-Quentin,966.0
02831,3217,Maubeuge,369.0
02832,3220,Saint-Quentin,182.0
02833,3217,Maubeuge,479.0
02834,3214,Laon,164.0
03001,8432,Vichy,2919.0
03002,8424,Moulins,305.0
03003,8424,Moulins,984.0
03004,8432,Vichy,229.0
03005,8423,Montluçon,337.0
03006,8432,Vichy,625.0
03007,8423,Montluçon,365.0
03008,8432,Vichy,379.0
03009,8424,Moulins,140.0
03010,8423,Montluçon,413.0
03011,8424,Moulins,423.0
03012,8424,Moulins,313.0
03013,8424,Moulins,4060.0
03014,8432,Vichy,136.0
03015,8424,Moulins,330.0
03016,8432,Vichy,141.0
03017,8432,Vichy,186.0
03018,8432,Vichy,675.0
03019,8424,Moulins,1632.0
03020,8423,Montluçon,290.0
03021,8432,Vichy,226.0
03022,8432,Vichy,982.0
03023,8432,Vichy,8855.0
03024,8432,Vichy,247.0
03025,8424,Moulins,1365.0
03026,8424,Moulins,763.0
03027,8423,Montluçon,923.0
03028,8432,Vichy,363.0
03029,8432,Vichy,810.0
03030,8432,Vichy,901.0
03031,8423,Montluçon,295.0
03032,8423,Montluçon,236.0
03033,8432,Vichy,180.0
03034,8432,Vichy,490.0
03035,8432,Vichy,199.0
03036,8424,Moulins,2554.0
03037,8424,Moulins,259.0
03038,8432,Vichy,527.0
03039,8424,Moulins,385.0
03040,8424,Moulins,1139.0
03041,8424,Moulins,322.0
03042,8432,Vichy,531.0
03043,8432,Vichy,1200.0
03044,8432,Vichy,1547.0
03045,8432,Vichy,817.0
03046,8424,Moulins,1004.0
03047,8423,Montluçon,402.0
03048,8424,Moulins,1309.0
03049,8432,Vichy,427.0
03050,8432,Vichy,174.0
03051,8423,Montluçon,286.0
03052,8423,Montluçon,1085.0
03053,8432,Vichy,1108.0
03054,8424,Moulins,237.0
03055,8423,Montluçon,942.0
03056,8432,Vichy,390.0
03057,8424,Moulins,196.0
03058,8423,Montluçon,241.0
03059,8432,Vichy,376.0
03060,8432,Vichy,987.0
03061,8432,Vichy,381.0
03062,8432,Vichy,342.0
03063,8424,Moulins,1026.0
03064,8424,Moulins,169.0
03065,8424,Moulins,552.0
03066,8432,Vichy,321.0
03067,8424,Moulins,133.0
03068,8432,Vichy,108.0
03069,8424,Moulins,310.0
03070,8423,Montluçon,137.0
03071,8432,Vichy,256.0
03072,8423,Montluçon,499.0
03073,8424,Moulins,605.0
03074,8424,Moulins,641.0
03075,8432,Vichy,158.0
03076,8424,Moulins,217.0
03077,8432,Vichy,128.0
03078,8432,Vichy,228.0
03079,8432,Vichy,289.0
03080,8432,Vichy,708.0
03081,8423,Montluçon,320.0
03082,8423,Montluçon,6059.0
03083,8432,Vichy,577.0
03084,8423,Montluçon,2020.0
03085,8424,Moulins,637.0
03086,8424,Moulins,298.0
03087,8424,Moulins,595.0
03088,8423,Montluçon,313.0
03089,8432,Vichy,156.0
03090,8424,Moulins,314.0
03091,8432,Vichy,430.0
03092,8424,Moulins,634.0
03093,8432,Vichy,1230.0
03094,8432,Vichy,3254.0
03095,8432,Vichy,12909.0
03096,8432,Vichy,90.0
03097,8423,Montluçon,358.0
03098,8423,Montluçon,4387.0
03099,8424,Moulins,384.0
03100,8424,Moulins,1359.0
03101,8423,Montluçon,8667.0
03102,8424,Moulins,2990.0
03103,8424,Moulins,1028.0
03104,8423,Montluçon,1149.0
03105,8432,Vichy,365.0
03106,8423,Montluçon,1320.0
03107,8432,Vichy,1271.0
03108,8432,Vichy,370.0
03109,8432,Vichy,792.0
03110,8432,Vichy,974.0
03111,8423,Montluçon,1116.0
03112,8432,Vichy,664.0
03113,8432,Vichy,516.0
03114,8432,Vichy,265.0
03115,8432,Vichy,340.0
03116,8432,Vichy,187.0
03117,8424,Moulins,480.0
03118,8432,Vichy,5759.0
03119,8424,Moulins,404.0
03120,8424,Moulins,692.0
03121,8424,Moulins,629.0
03122,8424,Moulins,237.0
03124,8424,Moulins,220.0
03125,8432,Vichy,120.0
03126,8432,Vichy,1186.0
03127,8423,Montluçon,583.0
03128,8423,Montluçon,2600.0
03129,8423,Montluçon,304.0
03130,8424,Moulins,281.0
03131,8432,Vichy,559.0
03132,8432,Vichy,551.0
03133,8432,Vichy,515.0
03134,8432,Vichy,194.0
03135,8432,Vichy,415.0
03136,8423,Montluçon,216.0
03137,8432,Vichy,269.0
03138,8432,Vichy,3137.0
03139,8432,Vichy,311.0
03140,8423,Montluçon,1143.0
03141,8432,Vichy,150.0
03142,8432,Vichy,242.0
03143,8423,Montluçon,90.0
03144,8424,Moulins,205.0
03145,8423,Montluçon,751.0
03146,8424,Moulins,172.0
03147,8432,Vichy,168.0
03148,8432,Vichy,347.0
03149,8432,Vichy,418.0
03150,8424,Moulins,204.0
03151,8423,Montluçon,168.0
03152,8432,Vichy,229.0
03154,8424,Moulins,272.0
03155,8424,Moulins,1879.0
03156,8424,Moulins,1651.0
03157,8432,Vichy,1037.0
03158,8423,Montluçon,855.0
03159,8423,Montluçon,773.0
03160,8432,Vichy,415.0
03161,8423,Montluçon,905.0
03162,8424,Moulins,201.0
03163,8432,Vichy,713.0
03164,8432,Vichy,294.0
03165,8432,Vichy,1387.0
03166,8432,Vichy,313.0
03167,8423,Montluçon,287.0
03168,8423,Montluçon,901.0
03169,8424,Moulins,315.0
03170,8424,Moulins,126.0
03171,8424,Moulins,243.0
03172,8423,Montluçon,122.0
03173,8424,Moulins,1139.0
03174,8432,Vichy,925.0
03175,8432,Vichy,275.0
03176,8432,Vichy,540.0
03177,8424,Moulins,247.0
03178,8432,Vichy,287.0
03179,8432,Vichy,300.0
03180,8424,Moulins,651.0
03181,8424,Moulins,295.0
03182,8432,Vichy,262.0
03183,8424,Moulins,470.0
03184,8424,Moulins,503.0
03185,8423,Montluçon,33342.0
03186,8423,Montluçon,1523.0
03187,8432,Vichy,613.0
03188,8432,Vichy,212.0
03189,8423,Montluçon,702.0
03190,8424,Moulins,19343.0
03191,8423,Montluçon,271.0
03192,8432,Vichy,154.0
03193,8423,Montluçon,193.0
03194,8432,Vichy,128.0
03195,8423,Montluçon,2514.0
03196,8432,Vichy,206.0
03197,8424,Moulins,1444.0
03198,8424,Moulins,196.0
03200,8424,Moulins,1492.0
03201,8432,Vichy,295.0
03202,8424,Moulins,596.0
03203,8424,Moulins,382.0
03204,8432,Vichy,617.0
03205,8432,Vichy,455.0
03206,8423,Montluçon,164.0
03207,8424,Moulins,511.0
03208,8424,Moulins,428.0
03209,8432,Vichy,152.0
03210,8424,Moulins,388.0
03211,8423,Montluçon,2507.0
03212,8423,Montluçon,1524.0
03213,8423,Montluçon,260.0
03214,8424,Moulins,347.0
03215,8432,Vichy,544.0
03216,8423,Montluçon,175.0
03217,8423,Montluçon,759.0
03218,8424,Moulins,268.0
03219,8423,Montluçon,219.0
03220,8432,Vichy,718.0
03221,8424,Moulins,733.0
03222,8423,Montluçon,92.0
03223,8432,Vichy,432.0
03224,8432,Vichy,284.0
03225,8423,Montluçon,433.0
03226,8424,Moulins,246.0
03227,8432,Vichy,376.0
03228,8423,Montluçon,50.0
03229,8424,Moulins,612.0
03230,8432,Vichy,527.0
03231,8423,Montluçon,187.0
03232,8432,Vichy,292.0
03233,8423,Montluçon,388.0
03234,8424,Moulins,382.0
03235,8432,Vichy,950.0
03236,8432,Vichy,3638.0
03237,8432,Vichy,427.0
03238,8424,Moulins,515.0
03239,8424,Moulins,261.0
03240,8424,Moulins,536.0
03241,8424,Moulins,370.0
03242,8432,Vichy,568.0
03243,8423,Montluçon,126.0
03244,8423,Montluçon,125.0
03245,8424,Moulins,125.0
03246,8423,Montluçon,594.0
03247,8424,Moulins,1120.0
03248,8432,Vichy,162.0
03249,8423,Montluçon,159.0
03250,8432,Vichy,358.0
03251,8424,Moulins,407.0
03252,8432,Vichy,695.0
03253,8424,Moulins,370.0
03254,8432,Vichy,4997.0
03255,8432,Vichy,145.0
03256,8423,Montluçon,213.0
03257,8432,Vichy,793.0
03258,8432,Vichy,1767.0
03259,8423,Montluçon,330.0
03260,8424,Moulins,221.0
03261,8423,Montluçon,179.0
03262,8423,Montluçon,2093.0
03263,8424,Moulins,199.0
03264,8432,Vichy,2595.0
03265,8424,Moulins,656.0
03266,8432,Vichy,277.0
03267,8432,Vichy,652.0
03268,8432,Vichy,387.0
03269,8423,Montluçon,83.0
03270,8423,Montluçon,141.0
03271,8432,Vichy,813.0
03272,8432,Vichy,273.0
03273,8432,Vichy,479.0
03274,8432,Vichy,317.0
03275,8424,Moulins,1726.0
03276,8432,Vichy,103.0
03277,8432,Vichy,251.0
03278,8432,Vichy,200.0
03279,8423,Montluçon,554.0
03280,8423,Montluçon,181.0
03281,8432,Vichy,389.0
03282,8424,Moulins,350.0
03283,8424,Moulins,1029.0
03284,8424,Moulins,284.0
03285,8423,Montluçon,177.0
03286,8424,Moulins,1157.0
03287,8424,Moulins,381.0
03288,8423,Montluçon,398.0
03289,8432,Vichy,514.0
03290,8424,Moulins,1636.0
03291,8432,Vichy,400.0
03292,8424,Moulins,887.0
03293,8423,Montluçon,291.0
03294,8432,Vichy,170.0
03295,8432,Vichy,69.0
03296,8424,Moulins,371.0
03297,8423,Montluçon,1491.0
03298,8432,Vichy,3609.0
03299,8432,Vichy,223.0
03300,8424,Moulins,535.0
03301,8423,Montluçon,1164.0
03302,8432,Vichy,38.0
03303,8423,Montluçon,230.0
03304,8432,Vichy,2254.0
03305,8423,Montluçon,581.0
03306,8432,Vichy,1913.0
03307,8432,Vichy,234.0
03308,8423,Montluçon,150.0
03309,8424,Moulins,464.0
03310,8432,Vichy,25789.0
03311,8432,Vichy,293.0
03312,8424,Moulins,273.0
03313,8424,Moulins,273.0
03314,8423,Montluçon,1331.0
03315,8423,Montluçon,1268.0
03316,8424,Moulins,1051.0
03317,8423,Montluçon,292.0
03319,8423,Montluçon,491.0
03320,8424,Moulins,777.0
03321,8424,Moulins,12598.0
04001,9307,Digne-les-Bains,1413.0
04004,9311,Manosque,541.0
04005,9307,Digne-les-Bains,123.0
04006,9307,Digne-les-Bains,820.0
04007,9307,Digne-les-Bains,69.0
04008,9315,Nice,1017.0
04009,9307,Digne-les-Bains,14.0
04012,9311,Manosque,88.0
04013,9307,Digne-les-Bains,614.0
04016,9307,Digne-les-Bains,61.0
04017,9307,Digne-les-Bains,102.0
04018,9311,Manosque,1065.0
04019,9307,Digne-les-Bains,2539.0
04020,9307,Digne-les-Bains,131.0
04021,9307,Digne-les-Bains,146.0
04022,9307,Digne-les-Bains,405.0
04023,9307,Digne-les-Bains,197.0
04024,9307,Digne-les-Bains,124.0
04025,9307,Digne-les-Bains,389.0
04026,9307,Digne-les-Bains,151.0
04027,9307,Digne-les-Bains,255.0
04028,9307,Digne-les-Bains,121.0
04030,9307,Digne-les-Bains,54.0
04031,9307,Digne-les-Bains,546.0
04032,9315,Nice,128.0
04033,9307,Digne-les-Bains,788.0
04034,9311,Manosque,1109.0
04035,9311,Manosque,287.0
04036,9307,Digne-les-Bains,968.0
04037,9307,Digne-les-Bains,74.0
04039,9307,Digne-les-Bains,1456.0
04040,9307,Digne-les-Bains,61.0
04041,9311,Manosque,301.0
04042,9315,Nice,138.0
04043,9315,Nice,84.0
04045,9311,Manosque,1194.0
04046,9307,Digne-les-Bains,691.0
04047,9307,Digne-les-Bains,821.0
04049,9307,Digne-les-Bains,5082.0
04050,9307,Digne-les-Bains,25.0
04051,9307,Digne-les-Bains,74.0
04053,9307,Digne-les-Bains,516.0
04054,9307,Digne-les-Bains,71.0
04055,9307,Digne-les-Bains,185.0
