source_system,dataset_title,organization,dataset_page,resource_title,resource_format,resource_url,year_signal,coverage_signal,access_status,content_type,content_length,classification,usable_for_mosaic,notes
arcgis_search,A|Wear Stores in the Republic of Ireland,nicky909,https://www.arcgis.com/home/item.html?id=9ff0a22b10764c53b391a17afcc74cb4,A|Wear Stores in the Republic of Ireland,Web Map,,,,,,,reject_not_bpe,no,"<font color='#ffffff' style='background-color: rgb(238, 130, 238);'><b><font face='Garamond' size='4' style='background-color: rgb(238, 130, 238);'>A map of <font size='3' style='background-color: rgb(255, 255, 255);'><img alt='' height='50' src='#image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAVgAAABsCAIAAACgkj0YAAAgAElEQVR4nOy995dd1ZmnP3/MfNfq6baluqFKQmTnbuduZ5w6zbjdM+PYbmxjklBCWaVSqaIkQIAJJhjLZERGJCGUc6lyvHXvPXGH932+P5xzSyUsGNPT2Gi4n7UXC5VKVeees8+z3/2m/V9o6p0kqAWDZsOiFnGIAwEBFBR8YzTV1IWo//LnvoD3uUSxYPIxBwJtgqCp/6fUBME7SxSrGMUqFs3+65S3gkCbIGjqQlYTBO8sEexbhuIEB6KIzgNBNppq6kJUEwTvJEUc7i1DEJdT4K0gaKqpC1RNELyTFNx5WCAO8Yg/FwRNNXXhqgmCd1IDBGeHQSxqUQcO/HwKNHnQ1AWrJgjeSQoOdXmcQGwjimjmgcDP/+4mCJq6MNUEwf9BcZoYZ7OgwNj0jEUtROJMbheoQzORjaaaugDVBMH/SUoSp2lqFBLnLSQisfqGXfAHIGiioKkLUE0QvKMUNd4HxkXWW0Xxkm8Kshy"
arcgis_search,Fisher's Moose Lake Viewer,earlfisher,https://www.arcgis.com/home/item.html?id=0abf386e6df445c79373cb588a1e9b0c,Fisher's Moose Lake Viewer,Web Mapping Application,https://www.arcgis.com/apps/Viewer/index.html?appid=0abf386e6df445c79373cb588a1e9b0c,,,not_probed,,,reject_not_bpe,no,"<p>Fisher's Moose Lake Viewer</p><p><img src='#image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAwEAAAJVCAYAAACGd/lAAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsMAAA7DAcdvqGQAAP+lSURBVHheTL1ns+zHlqeV5b3Z5lhJV1Jb6J7bM80QwcwQeAgCCHjLV+GlPiaB657brSvpmG3K++J5frn3hdqnTlX9TebK5dfKlflv/K//2397vV6O5Xq8lPPhWE6HUzlcG6U17JVed1AG3V7pdrul1e6W47mUZqtdrvtSyrlZ9tt9OR0PZfW0Ltdrs1zLpbSa19ItZ67vlXazWZrNRmm0G2XQKaXN+dP2SHuNcr7yu0NbHDuetnmX67k0abp0GuXa8t5OOQHL+dIuh92l7A6XsgW+4/lcjvtjOZzOtH0p/XG3XC7X0r4Mypt3t2X+7bC0Ro1yanDtYV/a7Va5APxmuS77Df3T96TTLJ1Wgzau5bi5lmajUUaM9Z/+6al0pv3y7q8mpdHal83TuezX7bJ6PoOLfrn5YcDodmWzPZSy3xUaKD1wVRxbA5g7gzKa9EuXgZwP3Auc5+2FNlrlBN4O4ve8L08Pi7L+bVsOW5AKPJ1Bq4xuwNnoypgYC5gYDksZzYflCh4K+C+NTmlwbeMCfhj7ibZBT7m07N2/Uk6nC2gEL6dGGXda5fZmWObvp2XYgz6Nc1lutuXp03PZ7MBDf1j6g2HpcO4CnQ4SlvZAeGlA"
arcgis_search,L'esplosione di Roma dal Dopoguerra a oggi,miriam.marta,https://www.arcgis.com/home/item.html?id=4e6b10329f804c1c8c04aaa4898c206e,L'esplosione di Roma dal Dopoguerra a oggi,Web Mapping Application,https://www.arcgis.com/apps/StorytellingSwipe/index.html?appid=4e6b10329f804c1c8c04aaa4898c206e&webmap=3a16ec6aa7a54be7a7611893ba3b21ed,,,not_probed,,,reject_not_bpe,no,"  <p style='text-align: justify;'><span style='font-size:12.0pt; font-family:&quot;Garamond&quot;,&quot;serif&quot;'><span style='mso-tab-count:1'> </span></span><img alt='' src='http://www.esriitalia.it/images/stories/img_articoli/logo_15_conferenza_live_poster_session.jpg' style='width: 159px; height: 159px;' /></p><p style='text-align: justify;'><span style='font-family: Arial;'><span style='font-size: 12pt;'>Story Map a cura di Miriam Marta</span></span></p><p style='text-align: justify;'><span style='font-family: Arial;'><span style='font-size: 12pt;'>Sebbene già le vicende post-unitarie e della “Roma fascista” avessero determinato significative modificazioni alla città e posto le basi per il suo sviluppo futuro, i cambiamenti più profondi nella struttura e nella dimensione urbana di "
ckan_openig,ABC de Vailhauquès,Mairie de Vailhauquès,https://ckan.openig.org/dataset/abc-de-vailhauques,ABC Vailhauquès - Carte cadastre et enjeux écologiques,ZIP,https://ckan.openig.org/dataset/db72cc5c-c73e-485b-8269-e48844842551/resource/82e04895-76cb-488f-8a7d-04b21382f169/download/enjeux-ecologiques.rar,2020,,not_probed,,,reject_not_bpe,no,"L’atlas de biodiversité communale est une démarche proposée par l’Office Français de la Biodiversité qui invite une commune ou une intercommunalité à mieux connaître, préserver et valoriser son patrimoine naturel. La mairie de Vailhauquès a répondu à l’appel à projet en 2020 et a obtenu un financement pour la période mars 2021-février 2024. L’objectif de l’ABC de Vailhauquès et d’améliorer les connaissances sur la biodiversité pour les habitants de la commune, les services de la mairie, mais aussi pour les élus afin d’améliorer la prise en compte de la biodiversité dans la politique de gestion de la mairie. discovered via CKAN; api={}"
ckan_openig,ABC de Vailhauquès,Mairie de Vailhauquès,https://ckan.openig.org/dataset/abc-de-vailhauques,ABC Vailhauquès - Cartographie des habitats,ZIP,https://ckan.openig.org/dataset/db72cc5c-c73e-485b-8269-e48844842551/resource/09ceb178-cfa8-4d79-8dd3-3e6081462159/download/habitats.rar,2020,,not_probed,,,reject_not_bpe,no,"L’atlas de biodiversité communale est une démarche proposée par l’Office Français de la Biodiversité qui invite une commune ou une intercommunalité à mieux connaître, préserver et valoriser son patrimoine naturel. La mairie de Vailhauquès a répondu à l’appel à projet en 2020 et a obtenu un financement pour la période mars 2021-février 2024. L’objectif de l’ABC de Vailhauquès et d’améliorer les connaissances sur la biodiversité pour les habitants de la commune, les services de la mairie, mais aussi pour les élus afin d’améliorer la prise en compte de la biodiversité dans la politique de gestion de la mairie. discovered via CKAN; api={}"
ckan_openig,ABC de Vailhauquès,Mairie de Vailhauquès,https://ckan.openig.org/dataset/abc-de-vailhauques,ABC Vailhauquès - Données naturalistes,ZIP,https://ckan.openig.org/dataset/db72cc5c-c73e-485b-8269-e48844842551/resource/a32f4d5d-5f9d-4744-a5f2-e17b6f4869dc/download/donnees-naturalistes.zip,2020,,not_probed,,,reject_not_bpe,no,"L’atlas de biodiversité communale est une démarche proposée par l’Office Français de la Biodiversité qui invite une commune ou une intercommunalité à mieux connaître, préserver et valoriser son patrimoine naturel. La mairie de Vailhauquès a répondu à l’appel à projet en 2020 et a obtenu un financement pour la période mars 2021-février 2024. L’objectif de l’ABC de Vailhauquès et d’améliorer les connaissances sur la biodiversité pour les habitants de la commune, les services de la mairie, mais aussi pour les élus afin d’améliorer la prise en compte de la biodiversité dans la politique de gestion de la mairie. discovered via CKAN; api={}"
ckan_openig,ABC de Vailhauquès,Mairie de Vailhauquès,https://ckan.openig.org/dataset/abc-de-vailhauques,ABC Vailhauquès - Maillage hexagonal,ZIP,https://ckan.openig.org/dataset/db72cc5c-c73e-485b-8269-e48844842551/resource/f5acdec9-148a-41c0-83ed-8d7e1d94c848/download/maillage-hexagonal.rar,2020,,not_probed,,,reject_not_bpe,no,"L’atlas de biodiversité communale est une démarche proposée par l’Office Français de la Biodiversité qui invite une commune ou une intercommunalité à mieux connaître, préserver et valoriser son patrimoine naturel. La mairie de Vailhauquès a répondu à l’appel à projet en 2020 et a obtenu un financement pour la période mars 2021-février 2024. L’objectif de l’ABC de Vailhauquès et d’améliorer les connaissances sur la biodiversité pour les habitants de la commune, les services de la mairie, mais aussi pour les élus afin d’améliorer la prise en compte de la biodiversité dans la politique de gestion de la mairie. discovered via CKAN; api={}"
ckan_openig,ABC de Vailhauquès,Mairie de Vailhauquès,https://ckan.openig.org/dataset/abc-de-vailhauques,ABC Vailhauquès - Rapport prestataires,ZIP,https://ckan.openig.org/dataset/db72cc5c-c73e-485b-8269-e48844842551/resource/d3d402ea-36ff-423b-a7c9-7ab4d07c3c7c/download/rapport-prestataires.rar,2020,,not_probed,,,reject_not_bpe,no,"L’atlas de biodiversité communale est une démarche proposée par l’Office Français de la Biodiversité qui invite une commune ou une intercommunalité à mieux connaître, préserver et valoriser son patrimoine naturel. La mairie de Vailhauquès a répondu à l’appel à projet en 2020 et a obtenu un financement pour la période mars 2021-février 2024. L’objectif de l’ABC de Vailhauquès et d’améliorer les connaissances sur la biodiversité pour les habitants de la commune, les services de la mairie, mais aussi pour les élus afin d’améliorer la prise en compte de la biodiversité dans la politique de gestion de la mairie. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Ariège (09) 10/2023,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/eb48c4a8-8fad-441c-ae64-a0f253087732/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d009_2023-10-04.7z,2023,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Aude (11) 10/2023,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/b74c8adf-e0c3-4cbd-b33c-2a8c9299cd00/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d011_2023-10-04.7z,2023,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Aveyron (12) 09/2022,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/988186ad-5454-40c6-a94c-53a5958b7577/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d012_2022-09-29.7z,2022,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Gard (30) 12/2022,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/2f8b5249-4cf0-46b8-bd2a-ea63a8e7ad1a/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d030_2022-12-16.7z,2022,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Gers (32) 02/2021,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/42706d72-f321-431b-b9f6-e08cab65d059/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d032_2021-02-11.7z,2021,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Haute-Garonne (31) 05/2021,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/cfdf4c42-275f-4539-982f-6587df963f85/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d031_2021-05-12.7z,2021,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Hautes-Pyrénées (65) 02/2020,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/2f2b520b-a773-4bc1-a238-157dbc5a9293/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d065_2020-02-11.7z,2020,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Hérault (34) 12/2022,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/751124b7-2806-4793-9f22-6085b437effc/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d034_2022-12-16.7z,2022,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Lot (46) 12/2019,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/c5f1755a-1b02-4bde-a123-c3bf0a8654f4/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d046_2019-12-10.7z,2019,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Lozère (48) 12/2022,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/9bdde84b-c34b-419f-897f-b6b445754c8e/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d048_2022-12-16.7z,2022,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
ckan_openig,BD Alti,OPenIG,https://ckan.openig.org/dataset/bd-alti,BD ALTI® - Pyrénées Orientales (66) 10/2023,7Z,https://ckan.openig.org/dataset/e5d898a9-7a49-4b37-989a-0251380db660/resource/b3f3d891-7bc0-4bd4-b594-1e067fa4883c/download/bdaltiv2_2-0_25m_asc_lamb93-ign69_d066_2023-10-04.7z,2023,,not_probed,,,reject_not_bpe,no,"La BD ALTI® apporte une 3ème dimension pour représenter et analyser le territoire à moyenne échelle.

Historiquement calculée entre 1987 et 2001, la BD ALTI® était issue de la numérisation de cartes et de restitution photogrammétrique. Aujourd’hui elle est calculée a partir des données RGE ALTI®. discovered via CKAN; api={}"
