target_year,ZE2020,BE,FZ,GI,JZ,KZ,LZ,MN,OQ,RU,total
2017,1108,62.0,246.0,685.0,80.0,38.0,38.0,391.0,196.0,184.0,1920.0
2018,1108,74.0,247.0,812.0,91.0,54.0,60.0,448.0,205.0,215.0,2206.0
2019,1108,100.0,298.0,989.0,134.0,49.0,67.0,593.0,215.0,287.0,2732.0
2020,1108,119.0,303.0,1326.0,116.0,47.0,91.0,538.0,215.0,228.0,2983.0
2021,1108,120.0,280.0,1549.0,173.0,88.0,117.0,604.0,290.0,312.0,3533.0
2022,1108,169.0,313.0,1132.0,220.0,67.0,94.0,878.0,325.0,339.0,3537.0
2023,1108,164.0,359.0,1113.0,240.0,61.0,125.0,920.0,282.0,327.0,3591.0
2024,1108,214.0,343.0,1320.0,256.0,72.0,128.0,918.0,305.0,395.0,3951.0
2025,1108,223.0,349.0,1380.0,223.0,68.0,141.0,882.0,320.0,353.0,3939.0
2012,1109,2995.0,10344.0,21583.0,9908.0,3711.0,2996.0,31945.0,9208.0,9468.0,102158.0
2013,1109,2931.0,9804.0,22851.0,9265.0,3914.0,2735.0,30088.0,9384.0,9418.0,100390.0
2014,1109,3107.0,10332.0,25660.0,9569.0,4294.0,3233.0,32503.0,9642.0,9877.0,108217.0
2015,1109,2881.0,8854.0,28633.0,9669.0,4509.0,3431.0,33306.0,10364.0,10114.0,111761.0
2016,1109,2962.0,8409.0,36823.0,10514.0,4910.0,3490.0,38216.0,11719.0,10736.0,127779.0
2017,1109,2942.0,9050.0,39894.0,11435.0,5223.0,4061.0,44021.0,12673.0,11657.0,140956.0
2018,1109,3265.0,9191.0,49340.0,12718.0,5849.0,4918.0,51215.0,13507.0,12471.0,162474.0
2019,1109,4429.0,10649.0,52773.0,14380.0,6768.0,5709.0,58220.0,15266.0,13049.0,181243.0
2020,1109,3858.0,10513.0,62523.0,13993.0,6684.0,5596.0,53109.0,14200.0,11576.0,182052.0
2021,1109,3936.0,10411.0,59180.0,16538.0,8670.0,6547.0,58608.0,17251.0,14395.0,195536.0
2022,1109,4441.0,11596.0,49414.0,18361.0,9288.0,6820.0,67972.0,18709.0,15983.0,202584.0
2023,1109,4544.0,10858.0,56692.0,20331.0,7553.0,5644.0,66748.0,17482.0,17849.0,207701.0
2024,1109,4996.0,11947.0,64435.0,21865.0,8220.0,7377.0,68859.0,18203.0,19137.0,225039.0
2025,1109,6185.0,12628.0,73133.0,25231.0,6870.0,8124.0,73956.0,20420.0,19904.0,246451.0
2012,1110,26.0,74.0,143.0,18.0,12.0,13.0,76.0,46.0,68.0,476.0
2013,1110,28.0,75.0,119.0,14.0,15.0,10.0,73.0,46.0,79.0,459.0
2014,1110,31.0,69.0,147.0,5.0,3.0,15.0,68.0,32.0,49.0,419.0
2015,1110,15.0,47.0,143.0,18.0,17.0,12.0,76.0,44.0,48.0,420.0
2016,1110,26.0,59.0,163.0,10.0,13.0,8.0,67.0,67.0,43.0,456.0
2017,1110,33.0,66.0,206.0,8.0,11.0,6.0,74.0,45.0,49.0,498.0
2018,1110,19.0,59.0,210.0,18.0,14.0,16.0,77.0,43.0,48.0,504.0
2019,1110,35.0,71.0,188.0,20.0,19.0,16.0,108.0,46.0,67.0,570.0
2020,1110,43.0,73.0,251.0,26.0,8.0,19.0,112.0,30.0,63.0,625.0
2021,1110,58.0,94.0,226.0,24.0,25.0,28.0,121.0,58.0,86.0,720.0
2022,1110,74.0,106.0,176.0,38.0,24.0,42.0,188.0,57.0,97.0,802.0
2023,1110,95.0,68.0,183.0,27.0,16.0,29.0,176.0,61.0,104.0,759.0
2024,1110,107.0,87.0,181.0,45.0,19.0,30.0,167.0,70.0,109.0,815.0
2025,1110,86.0,77.0,211.0,42.0,15.0,28.0,188.0,57.0,102.0,806.0
2012,1111,21.0,81.0,168.0,55.0,19.0,16.0,173.0,92.0,94.0,719.0
2013,1111,28.0,93.0,166.0,37.0,26.0,24.0,172.0,94.0,78.0,718.0
2014,1111,34.0,81.0,188.0,57.0,19.0,31.0,188.0,93.0,74.0,765.0
2015,1111,17.0,78.0,183.0,42.0,34.0,53.0,199.0,112.0,78.0,796.0
2016,1111,28.0,76.0,181.0,58.0,22.0,38.0,181.0,93.0,97.0,774.0
2017,1111,30.0,71.0,220.0,62.0,13.0,47.0,211.0,92.0,87.0,833.0
2018,1111,39.0,81.0,210.0,67.0,23.0,58.0,264.0,120.0,84.0,946.0
2019,1111,50.0,79.0,209.0,76.0,37.0,68.0,290.0,115.0,142.0,1066.0
2020,1111,46.0,74.0,249.0,64.0,34.0,62.0,262.0,113.0,108.0,1012.0
2021,1111,58.0,92.0,299.0,93.0,50.0,90.0,328.0,159.0,142.0,1311.0
2022,1111,60.0,67.0,284.0,100.0,37.0,70.0,357.0,136.0,167.0,1278.0
2023,1111,85.0,77.0,256.0,102.0,40.0,43.0,343.0,147.0,157.0,1250.0
2024,1111,74.0,62.0,255.0,108.0,44.0,58.0,380.0,157.0,149.0,1287.0
2025,1111,81.0,79.0,274.0,134.0,36.0,66.0,401.0,172.0,179.0,1422.0
2012,1112,264.0,1492.0,2647.0,401.0,186.0,130.0,1441.0,628.0,721.0,7910.0
2013,1112,258.0,1548.0,3048.0,412.0,130.0,134.0,1423.0,653.0,610.0,8216.0
2014,1112,313.0,1552.0,3225.0,406.0,141.0,162.0,1580.0,663.0,658.0,8700.0
2015,1112,228.0,1245.0,3741.0,353.0,161.0,177.0,1450.0,749.0,647.0,8751.0
2016,1112,223.0,1296.0,4309.0,415.0,196.0,174.0,1694.0,754.0,658.0,9719.0
2017,1112,303.0,1477.0,4648.0,441.0,206.0,214.0,1932.0,756.0,753.0,10730.0
2018,1112,274.0,1581.0,6145.0,577.0,237.0,299.0,2509.0,851.0,837.0,13310.0
2019,1112,346.0,1928.0,6870.0,728.0,267.0,378.0,3206.0,1078.0,1040.0,15841.0
2020,1112,348.0,1895.0,8072.0,689.0,288.0,406.0,3192.0,966.0,1051.0,16907.0
2021,1112,436.0,1967.0,8177.0,899.0,381.0,492.0,3889.0,1390.0,1236.0,18867.0
2022,1112,493.0,2197.0,6740.0,1118.0,401.0,445.0,4951.0,1633.0,1402.0,19380.0
2023,1112,539.0,2111.0,7268.0,1196.0,341.0,373.0,4705.0,1419.0,1439.0,19391.0
2024,1112,600.0,2335.0,8242.0,1272.0,442.0,403.0,4702.0,1520.0,1719.0,21235.0
2025,1112,677.0,2296.0,8391.0,1262.0,328.0,456.0,4805.0,1566.0,1611.0,21392.0
2012,1113,157.0,555.0,1156.0,356.0,108.0,133.0,1094.0,463.0,496.0,4518.0
2013,1113,146.0,575.0,1178.0,298.0,148.0,85.0,984.0,525.0,487.0,4426.0
2014,1113,182.0,582.0,1227.0,327.0,145.0,118.0,1063.0,572.0,491.0,4707.0
2015,1113,150.0,503.0,1378.0,324.0,144.0,139.0,1032.0,535.0,416.0,4621.0
2016,1113,137.0,488.0,1709.0,367.0,133.0,134.0,1199.0,602.0,497.0,5266.0
2017,1113,156.0,485.0,1899.0,392.0,145.0,180.0,1399.0,639.0,536.0,5831.0
2018,1113,162.0,486.0,2291.0,501.0,119.0,225.0,1675.0,631.0,579.0,6669.0
2019,1113,241.0,683.0,2856.0,530.0,169.0,239.0,2013.0,768.0,685.0,8184.0
2020,1113,264.0,688.0,3565.0,563.0,166.0,240.0,1959.0,668.0,643.0,8756.0
2021,1113,276.0,680.0,3619.0,696.0,238.0,326.0,2190.0,965.0,880.0,9870.0
2022,1113,378.0,786.0,2856.0,746.0,251.0,279.0,2822.0,1059.0,994.0,10171.0
2023,1113,371.0,735.0,2871.0,904.0,242.0,289.0,2719.0,1003.0,1025.0,10159.0
2024,1113,415.0,751.0,3164.0,846.0,231.0,317.0,2604.0,1022.0,1082.0,10432.0
2025,1113,413.0,772.0,3418.0,888.0,209.0,371.0,2642.0,1080.0,1057.0,10850.0
2012,1114,248.0,950.0,1914.0,561.0,188.0,169.0,1859.0,766.0,714.0,7369.0
2013,1114,231.0,943.0,1835.0,526.0,202.0,203.0,1721.0,762.0,689.0,7112.0
2014,1114,261.0,970.0,2067.0,494.0,233.0,278.0,1848.0,815.0,719.0,7685.0
2015,1114,213.0,822.0,2301.0,521.0,213.0,247.0,1888.0,866.0,691.0,7762.0
2016,1114,208.0,732.0,2412.0,581.0,242.0,280.0,2096.0,906.0,700.0,8157.0
2017,1114,219.0,815.0,2663.0,660.0,262.0,328.0,2395.0,991.0,764.0,9097.0
2018,1114,275.0,818.0,3407.0,802.0,303.0,425.0,2946.0,1016.0,914.0,10906.0
2019,1114,322.0,1006.0,3914.0,932.0,356.0,475.0,3447.0,1252.0,1036.0,12740.0
2020,1114,370.0,905.0,5181.0,936.0,334.0,521.0,3302.0,1149.0,919.0,13617.0
2021,1114,436.0,851.0,5532.0,1105.0,448.0,607.0,3680.0,1422.0,1237.0,15318.0
2022,1114,500.0,1033.0,4206.0,1344.0,417.0,567.0,4425.0,1567.0,1423.0,15482.0
2023,1114,571.0,1014.0,4255.0,1545.0,409.0,460.0,4389.0,1532.0,1534.0,15709.0
2024,1114,591.0,1082.0,4685.0,1798.0,425.0,550.0,4429.0,1605.0,1507.0,16672.0
2025,1114,621.0,1089.0,5164.0,1623.0,375.0,595.0,4723.0,1826.0,1576.0,17592.0
2012,1115,155.0,526.0,1224.0,454.0,163.0,164.0,1659.0,655.0,599.0,5599.0
2013,1115,154.0,520.0,1316.0,408.0,137.0,188.0,1513.0,689.0,551.0,5476.0
2014,1115,178.0,565.0,1407.0,391.0,182.0,208.0,1650.0,679.0,527.0,5787.0
2015,1115,194.0,463.0,1564.0,445.0,187.0,204.0,1621.0,740.0,451.0,5869.0
2016,1115,169.0,457.0,1730.0,476.0,207.0,218.0,1848.0,778.0,506.0,6389.0
2017,1115,172.0,492.0,1907.0,497.0,264.0,292.0,2092.0,886.0,561.0,7163.0
2018,1115,190.0,471.0,2366.0,591.0,241.0,330.0,2322.0,958.0,685.0,8154.0
2019,1115,259.0,550.0,2753.0,647.0,264.0,404.0,2781.0,1081.0,771.0,9510.0
2020,1115,264.0,445.0,3656.0,648.0,279.0,390.0,2641.0,950.0,776.0,10049.0
2021,1115,312.0,515.0,3863.0,770.0,346.0,463.0,2951.0,1203.0,953.0,11376.0
2022,1115,340.0,553.0,2705.0,920.0,334.0,427.0,3390.0,1338.0,1150.0,11157.0
2023,1115,346.0,551.0,2764.0,912.0,316.0,347.0,3258.0,1212.0,1053.0,10759.0
2024,1115,377.0,548.0,3179.0,1056.0,313.0,397.0,3252.0,1333.0,1078.0,11533.0
2025,1115,412.0,574.0,3249.0,1092.0,264.0,379.0,3513.0,1432.0,1212.0,12127.0
2012,2401,86.0,182.0,407.0,39.0,47.0,52.0,193.0,140.0,145.0,1291.0
2013,2401,68.0,163.0,409.0,38.0,39.0,38.0,191.0,159.0,151.0,1256.0
2014,2401,64.0,149.0,463.0,26.0,42.0,37.0,205.0,136.0,128.0,1250.0
2015,2401,81.0,128.0,484.0,25.0,41.0,36.0,194.0,143.0,111.0,1243.0
2016,2401,83.0,144.0,462.0,22.0,49.0,57.0,222.0,156.0,123.0,1318.0
2017,2401,76.0,153.0,494.0,44.0,38.0,68.0,225.0,157.0,144.0,1399.0
2018,2401,71.0,154.0,562.0,32.0,55.0,64.0,247.0,156.0,149.0,1490.0
2019,2401,123.0,178.0,640.0,51.0,77.0,78.0,308.0,180.0,155.0,1790.0
2020,2401,103.0,170.0,767.0,61.0,48.0,88.0,323.0,176.0,173.0,1909.0
2021,2401,151.0,192.0,708.0,79.0,64.0,99.0,359.0,216.0,214.0,2082.0
2022,2401,176.0,202.0,628.0,77.0,77.0,104.0,433.0,262.0,289.0,2248.0
2023,2401,227.0,201.0,637.0,61.0,66.0,84.0,484.0,221.0,243.0,2224.0
2024,2401,245.0,179.0,731.0,95.0,64.0,96.0,426.0,201.0,276.0,2313.0
2025,2401,226.0,182.0,757.0,103.0,55.0,88.0,527.0,233.0,309.0,2480.0
2012,2402,100.0,194.0,390.0,32.0,56.0,59.0,195.0,151.0,174.0,1351.0
2013,2402,98.0,168.0,447.0,36.0,41.0,48.0,180.0,147.0,118.0,1283.0
2014,2402,114.0,192.0,425.0,26.0,41.0,57.0,213.0,133.0,172.0,1373.0
2015,2402,134.0,145.0,367.0,31.0,33.0,47.0,200.0,161.0,168.0,1286.0
2016,2402,105.0,107.0,491.0,26.0,47.0,51.0,211.0,138.0,127.0,1303.0
2017,2402,128.0,133.0,486.0,25.0,28.0,33.0,188.0,177.0,147.0,1345.0
2018,2402,117.0,109.0,511.0,40.0,40.0,41.0,218.0,134.0,184.0,1394.0
2019,2402,151.0,146.0,606.0,56.0,48.0,65.0,256.0,155.0,202.0,1685.0
2020,2402,185.0,176.0,801.0,64.0,39.0,56.0,274.0,157.0,160.0,1912.0
2021,2402,268.0,176.0,869.0,83.0,59.0,99.0,378.0,233.0,252.0,2417.0
2022,2402,277.0,187.0,646.0,100.0,79.0,91.0,457.0,211.0,281.0,2329.0
2023,2402,318.0,165.0,646.0,85.0,67.0,94.0,489.0,190.0,267.0,2321.0
2024,2402,347.0,156.0,662.0,91.0,77.0,104.0,449.0,209.0,279.0,2374.0
2025,2402,402.0,153.0,759.0,89.0,54.0,129.0,484.0,168.0,297.0,2535.0
2012,2403,70.0,187.0,416.0,77.0,51.0,38.0,271.0,149.0,181.0,1440.0
2013,2403,65.0,159.0,458.0,55.0,70.0,36.0,270.0,151.0,158.0,1422.0
2014,2403,99.0,198.0,466.0,69.0,68.0,45.0,250.0,168.0,191.0,1554.0
2015,2403,88.0,136.0,477.0,45.0,63.0,61.0,291.0,174.0,137.0,1472.0
2016,2403,106.0,149.0,476.0,54.0,53.0,60.0,300.0,214.0,164.0,1576.0
2017,2403,96.0,127.0,542.0,62.0,53.0,54.0,336.0,185.0,153.0,1608.0
2018,2403,93.0,187.0,616.0,67.0,59.0,94.0,351.0,199.0,198.0,1864.0
2019,2403,125.0,183.0,669.0,78.0,73.0,93.0,429.0,210.0,224.0,2084.0
2020,2403,116.0,180.0,729.0,87.0,83.0,168.0,455.0,189.0,237.0,2244.0
2021,2403,197.0,212.0,829.0,124.0,138.0,150.0,498.0,254.0,279.0,2681.0
2022,2403,214.0,223.0,653.0,142.0,117.0,161.0,635.0,260.0,309.0,2714.0
2023,2403,225.0,209.0,691.0,139.0,99.0,118.0,646.0,226.0,305.0,2658.0
2024,2403,278.0,209.0,757.0,167.0,105.0,125.0,654.0,240.0,356.0,2891.0
2025,2403,308.0,196.0,834.0,164.0,87.0,104.0,759.0,291.0,370.0,3113.0
2012,2404,30.0,61.0,100.0,11.0,9.0,13.0,42.0,28.0,48.0,342.0
2013,2404,36.0,61.0,118.0,3.0,16.0,11.0,43.0,32.0,40.0,360.0
2014,2404,22.0,52.0,134.0,9.0,16.0,12.0,49.0,29.0,40.0,363.0
2015,2404,22.0,48.0,119.0,5.0,22.0,5.0,70.0,21.0,38.0,350.0
2016,2404,27.0,34.0,125.0,8.0,16.0,13.0,58.0,29.0,30.0,340.0
2017,2404,30.0,53.0,110.0,9.0,13.0,14.0,56.0,36.0,26.0,347.0
2018,2404,16.0,49.0,147.0,11.0,14.0,16.0,57.0,40.0,38.0,388.0
2019,2404,27.0,56.0,125.0,12.0,29.0,18.0,78.0,37.0,46.0,428.0
2020,2404,42.0,60.0,161.0,15.0,17.0,18.0,64.0,42.0,42.0,461.0
2021,2404,67.0,67.0,181.0,23.0,22.0,37.0,72.0,51.0,63.0,583.0
2022,2404,93.0,51.0,157.0,16.0,24.0,18.0,95.0,38.0,71.0,563.0
2023,2404,104.0,60.0,148.0,17.0,28.0,18.0,131.0,64.0,57.0,627.0
2024,2404,118.0,69.0,168.0,17.0,24.0,14.0,115.0,35.0,73.0,633.0
2025,2404,116.0,64.0,187.0,28.0,16.0,18.0,148.0,48.0,61.0,686.0
2012,2405,139.0,184.0,407.0,31.0,35.0,43.0,199.0,146.0,161.0,1345.0
2013,2405,95.0,145.0,379.0,27.0,44.0,44.0,164.0,120.0,158.0,1176.0
2014,2405,143.0,145.0,455.0,33.0,46.0,44.0,169.0,150.0,150.0,1335.0
2015,2405,180.0,129.0,413.0,16.0,40.0,55.0,206.0,130.0,146.0,1315.0
2016,2405,142.0,129.0,425.0,19.0,38.0,53.0,206.0,154.0,126.0,1292.0
2017,2405,137.0,101.0,449.0,26.0,36.0,42.0,203.0,158.0,139.0,1291.0
2018,2405,210.0,116.0,456.0,32.0,43.0,68.0,236.0,166.0,137.0,1464.0
2019,2405,157.0,132.0,540.0,37.0,43.0,72.0,260.0,164.0,153.0,1558.0
2020,2405,216.0,137.0,638.0,46.0,26.0,65.0,281.0,138.0,176.0,1723.0
2021,2405,257.0,171.0,722.0,61.0,47.0,84.0,366.0,182.0,210.0,2100.0
2022,2405,393.0,174.0,552.0,66.0,68.0,93.0,428.0,215.0,246.0,2235.0
2023,2405,339.0,145.0,542.0,60.0,57.0,92.0,415.0,176.0,238.0,2064.0
2024,2405,412.0,145.0,550.0,64.0,47.0,83.0,459.0,195.0,272.0,2227.0
2025,2405,458.0,157.0,660.0,77.0,50.0,111.0,467.0,194.0,273.0,2447.0
2012,2406,26.0,53.0,87.0,4.0,8.0,12.0,57.0,33.0,40.0,320.0
2013,2406,22.0,42.0,108.0,4.0,10.0,5.0,48.0,40.0,20.0,299.0
2014,2406,23.0,36.0,108.0,5.0,18.0,9.0,54.0,40.0,33.0,326.0
2015,2406,21.0,32.0,100.0,1.0,7.0,11.0,42.0,32.0,25.0,271.0
2016,2406,23.0,26.0,101.0,7.0,4.0,16.0,46.0,46.0,28.0,297.0
2017,2406,30.0,24.0,107.0,8.0,11.0,23.0,52.0,40.0,29.0,324.0
2018,2406,25.0,23.0,120.0,8.0,11.0,31.0,52.0,27.0,39.0,336.0
2019,2406,47.0,37.0,119.0,6.0,16.0,19.0,64.0,43.0,41.0,392.0
2020,2406,39.0,28.0,142.0,12.0,13.0,26.0,86.0,33.0,43.0,422.0
2021,2406,67.0,44.0,122.0,12.0,15.0,37.0,72.0,39.0,66.0,474.0
2022,2406,80.0,42.0,132.0,13.0,13.0,28.0,113.0,46.0,75.0,542.0
2023,2406,64.0,33.0,136.0,13.0,20.0,24.0,113.0,49.0,60.0,512.0
2024,2406,72.0,38.0,124.0,16.0,12.0,29.0,129.0,39.0,61.0,520.0
2025,2406,81.0,45.0,139.0,11.0,11.0,31.0,137.0,50.0,64.0,569.0
2012,2407,30.0,87.0,185.0,9.0,11.0,22.0,75.0,49.0,75.0,543.0
2013,2407,28.0,56.0,165.0,18.0,10.0,15.0,90.0,52.0,80.0,514.0
2014,2407,30.0,72.0,175.0,5.0,19.0,16.0,77.0,56.0,67.0,517.0
2015,2407,52.0,69.0,179.0,7.0,13.0,14.0,85.0,54.0,61.0,534.0
2016,2407,33.0,53.0,209.0,7.0,9.0,16.0,72.0,44.0,58.0,501.0
2017,2407,48.0,59.0,204.0,9.0,14.0,13.0,89.0,42.0,54.0,532.0
2018,2407,35.0,80.0,208.0,4.0,11.0,16.0,72.0,50.0,48.0,524.0
2019,2407,60.0,67.0,194.0,10.0,12.0,14.0,107.0,46.0,63.0,573.0
2020,2407,58.0,62.0,247.0,16.0,12.0,19.0,90.0,50.0,52.0,606.0
2021,2407,69.0,84.0,272.0,17.0,22.0,19.0,150.0,53.0,101.0,787.0
2022,2407,123.0,95.0,218.0,28.0,21.0,22.0,155.0,70.0,108.0,840.0
2023,2407,146.0,79.0,196.0,26.0,18.0,27.0,173.0,71.0,99.0,835.0
2024,2407,172.0,82.0,249.0,24.0,20.0,38.0,192.0,68.0,110.0,955.0
2025,2407,190.0,68.0,259.0,29.0,21.0,32.0,190.0,58.0,96.0,943.0
2012,2408,37.0,71.0,105.0,8.0,8.0,20.0,60.0,44.0,40.0,393.0
2013,2408,42.0,65.0,112.0,6.0,9.0,16.0,46.0,35.0,31.0,362.0
2014,2408,45.0,48.0,121.0,7.0,6.0,18.0,60.0,39.0,47.0,391.0
2015,2408,27.0,49.0,92.0,6.0,11.0,16.0,58.0,54.0,29.0,342.0
2016,2408,40.0,39.0,105.0,8.0,15.0,17.0,45.0,44.0,31.0,344.0
2017,2408,37.0,46.0,143.0,5.0,8.0,21.0,61.0,52.0,43.0,416.0
2018,2408,57.0,55.0,137.0,3.0,16.0,20.0,69.0,34.0,50.0,441.0
2019,2408,72.0,65.0,161.0,14.0,13.0,39.0,72.0,37.0,51.0,524.0
2020,2408,78.0,51.0,146.0,13.0,10.0,38.0,95.0,46.0,52.0,529.0
2021,2408,91.0,54.0,170.0,15.0,19.0,42.0,106.0,43.0,78.0,618.0
2022,2408,125.0,59.0,145.0,13.0,26.0,36.0,122.0,48.0,91.0,665.0
2023,2408,104.0,55.0,130.0,25.0,14.0,24.0,137.0,45.0,75.0,609.0
2024,2408,149.0,52.0,145.0,20.0,17.0,32.0,142.0,35.0,98.0,690.0
2025,2408,141.0,46.0,144.0,36.0,13.0,31.0,145.0,65.0,99.0,720.0
2012,2409,61.0,193.0,350.0,30.0,22.0,35.0,126.0,90.0,126.0,1033.0
2013,2409,64.0,177.0,393.0,33.0,21.0,26.0,155.0,93.0,110.0,1072.0
2014,2409,60.0,148.0,363.0,32.0,16.0,24.0,146.0,76.0,125.0,990.0
2015,2409,62.0,164.0,386.0,12.0,19.0,10.0,156.0,81.0,108.0,998.0
2016,2409,43.0,149.0,404.0,23.0,17.0,18.0,145.0,71.0,105.0,975.0
2017,2409,43.0,174.0,402.0,28.0,12.0,13.0,136.0,93.0,109.0,1010.0
2018,2409,47.0,140.0,443.0,24.0,23.0,27.0,183.0,84.0,120.0,1091.0
2019,2409,75.0,162.0,425.0,36.0,19.0,17.0,229.0,96.0,138.0,1197.0
2020,2409,74.0,169.0,505.0,38.0,32.0,22.0,219.0,67.0,129.0,1255.0
2021,2409,110.0,164.0,597.0,52.0,44.0,28.0,296.0,116.0,146.0,1553.0
2022,2409,191.0,183.0,537.0,42.0,33.0,32.0,389.0,112.0,217.0,1736.0
2023,2409,210.0,191.0,430.0,70.0,30.0,60.0,368.0,133.0,163.0,1655.0
2024,2409,236.0,204.0,543.0,68.0,32.0,63.0,395.0,118.0,212.0,1871.0
2025,2409,256.0,189.0,600.0,80.0,38.0,61.0,469.0,140.0,195.0,2028.0
2012,2410,160.0,455.0,948.0,141.0,102.0,126.0,617.0,358.0,401.0,3308.0
2013,2410,173.0,428.0,1037.0,128.0,109.0,106.0,617.0,390.0,387.0,3375.0
2014,2410,172.0,422.0,1029.0,126.0,126.0,119.0,621.0,363.0,401.0,3379.0
2015,2410,139.0,359.0,1081.0,110.0,120.0,103.0,630.0,369.0,330.0,3241.0
2016,2410,170.0,396.0,1184.0,135.0,105.0,89.0,637.0,395.0,363.0,3474.0
2017,2410,132.0,383.0,1175.0,144.0,112.0,75.0,709.0,418.0,344.0,3492.0
2018,2410,142.0,440.0,1641.0,165.0,130.0,100.0,783.0,445.0,406.0,4252.0
2019,2410,199.0,504.0,1726.0,201.0,125.0,115.0,1033.0,496.0,478.0,4877.0
2020,2410,204.0,514.0,1928.0,232.0,144.0,119.0,1009.0,461.0,491.0,5102.0
2021,2410,257.0,526.0,2376.0,295.0,189.0,186.0,1144.0,557.0,640.0,6170.0
2022,2410,340.0,560.0,1821.0,315.0,222.0,185.0,1426.0,614.0,668.0,6151.0
2023,2410,418.0,542.0,1814.0,342.0,208.0,216.0,1423.0,575.0,661.0,6199.0
2024,2410,519.0,537.0,2287.0,376.0,211.0,261.0,1546.0,575.0,744.0,7056.0
2025,2410,567.0,574.0,2351.0,389.0,200.0,267.0,1675.0,631.0,773.0,7427.0
2012,2411,27.0,72.0,131.0,12.0,9.0,15.0,65.0,26.0,52.0,409.0
2013,2411,32.0,68.0,147.0,8.0,7.0,26.0,66.0,41.0,51.0,446.0
2014,2411,32.0,90.0,135.0,11.0,9.0,12.0,91.0,31.0,64.0,475.0
2015,2411,23.0,59.0,136.0,20.0,9.0,8.0,70.0,28.0,59.0,412.0
2016,2411,29.0,62.0,198.0,16.0,10.0,10.0,72.0,31.0,43.0,471.0
2017,2411,29.0,67.0,183.0,7.0,15.0,5.0,70.0,46.0,50.0,472.0
2018,2411,31.0,74.0,225.0,9.0,15.0,9.0,92.0,30.0,60.0,545.0
2019,2411,28.0,66.0,210.0,16.0,9.0,10.0,86.0,46.0,67.0,538.0
2020,2411,48.0,58.0,239.0,14.0,5.0,7.0,82.0,40.0,70.0,563.0
2021,2411,66.0,84.0,258.0,26.0,24.0,9.0,113.0,58.0,73.0,711.0
2022,2411,87.0,65.0,226.0,25.0,18.0,17.0,163.0,57.0,114.0,772.0
2023,2411,90.0,80.0,190.0,32.0,18.0,38.0,161.0,65.0,107.0,781.0
2024,2411,141.0,62.0,211.0,27.0,14.0,31.0,156.0,72.0,111.0,825.0
2025,2411,133.0,71.0,250.0,38.0,17.0,38.0,168.0,46.0,92.0,853.0
2012,2412,52.0,142.0,221.0,11.0,16.0,25.0,75.0,54.0,73.0,669.0
2013,2412,37.0,103.0,217.0,12.0,30.0,25.0,74.0,63.0,64.0,625.0
2014,2412,48.0,96.0,253.0,4.0,17.0,21.0,67.0,49.0,71.0,626.0
2015,2412,39.0,86.0,277.0,9.0,13.0,23.0,96.0,65.0,59.0,667.0
2016,2412,41.0,94.0,263.0,9.0,15.0,22.0,95.0,50.0,59.0,648.0
2017,2412,50.0,82.0,231.0,13.0,28.0,31.0,113.0,56.0,51.0,655.0
2018,2412,54.0,81.0,252.0,11.0,17.0,29.0,133.0,73.0,72.0,722.0
2019,2412,56.0,101.0,263.0,26.0,11.0,46.0,151.0,69.0,80.0,803.0
2020,2412,78.0,88.0,277.0,25.0,13.0,35.0,138.0,51.0,70.0,775.0
2021,2412,87.0,96.0,314.0,32.0,23.0,50.0,179.0,79.0,118.0,978.0
2022,2412,147.0,105.0,284.0,38.0,27.0,60.0,174.0,60.0,134.0,1029.0
2023,2412,139.0,104.0,284.0,25.0,21.0,46.0,229.0,81.0,117.0,1046.0
2024,2412,178.0,107.0,282.0,35.0,21.0,68.0,256.0,89.0,125.0,1161.0
2025,2412,186.0,115.0,305.0,35.0,28.0,53.0,311.0,73.0,126.0,1232.0
2012,2413,227.0,576.0,1191.0,168.0,144.0,184.0,759.0,543.0,486.0,4278.0
2013,2413,197.0,476.0,1187.0,145.0,142.0,160.0,702.0,566.0,427.0,4002.0
2014,2413,243.0,449.0,1151.0,169.0,129.0,186.0,777.0,576.0,478.0,4158.0
2015,2413,202.0,397.0,1171.0,144.0,153.0,241.0,780.0,578.0,441.0,4107.0
2016,2413,192.0,409.0,1279.0,154.0,148.0,187.0,834.0,607.0,431.0,4241.0
2017,2413,219.0,414.0,1415.0,192.0,134.0,271.0,893.0,624.0,472.0,4634.0
2018,2413,241.0,421.0,1888.0,234.0,175.0,313.0,998.0,716.0,602.0,5588.0
2019,2413,288.0,530.0,1903.0,278.0,159.0,423.0,1221.0,765.0,644.0,6211.0
2020,2413,319.0,493.0,2111.0,262.0,193.0,404.0,1238.0,735.0,676.0,6431.0
2021,2413,516.0,632.0,2619.0,343.0,234.0,515.0,1526.0,869.0,919.0,8173.0
2022,2413,612.0,599.0,1981.0,361.0,299.0,459.0,1819.0,873.0,995.0,7998.0
2023,2413,520.0,545.0,1937.0,408.0,275.0,290.0,1806.0,829.0,921.0,7531.0
2024,2413,679.0,538.0,2235.0,427.0,295.0,438.0,1885.0,856.0,918.0,8271.0
2025,2413,645.0,517.0,2247.0,480.0,221.0,453.0,2050.0,1008.0,954.0,8575.0
2012,2414,58.0,79.0,124.0,13.0,9.0,25.0,68.0,34.0,45.0,455.0
2013,2414,36.0,51.0,132.0,12.0,18.0,24.0,68.0,41.0,39.0,421.0
