target_year,ZE2020,node_idx,libze2020,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,urssaf_employer_establishments_t_minus_1,urssaf_salaried_employees_t_minus_1,urssaf_payroll_t_minus_1,urssaf_employer_growth_1y_t_minus_1,urssaf_wage_per_employee_t_minus_1,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe,side_enterprise_creations_official,side_establishment_creations_official,communes_count,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,is_covid_year,is_post_covid_rebound,fr_climat_affaires_t_minus_1,fr_climat_emploi_t_minus_1,fr_bdf_conj_services_climate_t_minus_1,fr_bdf_gstix_comp_t_minus_1
2022,54,3,Beauvais,7914.0,622.0,73.0,167.0,0.0,40.0,16.0,291.0,1059.0,1408.0,276.0,558.0,90.0,233.0,144.0,910.0,1366.0,661.0,87157.0,0.1151535245997071,0.1779125600202173,0.0263260277525612,16806.0,1279.0,2639.0,4508.0,377.0,715.0,971.0,2664.0,2006.0,1647.0,0.0768935024990389,5709.0,64354.0,1834695816.0,0.0306914605524462,28509.429343941323,1,1,1,1,3165,3429,327,3320.0,2624.0,2566.0,0.0328313253012049,0.3067835365853659,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,54,3,Beauvais,7960.0,625.0,75.0,157.0,0.0,39.0,16.0,288.0,1036.0,1439.0,281.0,565.0,94.0,239.0,150.0,903.0,1380.0,673.0,87322.0,0.1153540630287113,0.1807788944723618,0.0058124842052058,17649.0,1339.0,2671.0,4588.0,406.0,775.0,967.0,2948.0,2097.0,1858.0,0.0501606569082471,5768.0,65191.0,1935667869.0,0.0103345594675074,29692.25612431164,1,1,1,1,3266,3518,327,3429.0,3320.0,2624.0,0.0259550889472148,0.0596385542168673,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,54,3,Beauvais,8068.0,659.0,72.0,163.0,0.0,37.0,16.0,282.0,1032.0,1463.0,279.0,559.0,95.0,244.0,150.0,927.0,1391.0,699.0,89129.0,0.1154780609243836,0.1813336638572137,0.0135678391959799,18132.0,1394.0,2721.0,4663.0,444.0,799.0,855.0,3103.0,2187.0,1966.0,0.0273669896311405,5750.0,64699.0,2022737515.0,-0.0031206657420249,31263.814201146848,1,1,1,1,3395,3779,327,3518.0,3429.0,3320.0,0.0741898806139851,0.1020705745115193,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,54,3,Beauvais,8128.0,673.0,77.0,154.0,0.0,37.0,18.0,269.0,1059.0,1478.0,278.0,571.0,86.0,239.0,136.0,960.0,1396.0,697.0,89432.0,0.1166310125589001,0.1818405511811023,0.0074367873078829,,,,,,,,,,,,5752.0,64559.0,2060794690.0,0.0003478260869564,31921.10611998327,1,0,1,1,3469,3871,327,3779.0,3518.0,3429.0,0.024345064831966,0.1003411028993745,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,55,4,Bollène-Pierrelatte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,23643.0,683844136.0,0.0040140491721023,28923.746394281607,0,0,1,1,663,750,29,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,55,4,Bollène-Pierrelatte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,23657.0,704509858.0,0.0024987506246876,29780.185906919727,0,0,1,1,656,800,29,750.0,,,0.0666666666666666,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,55,4,Bollène-Pierrelatte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,23625.0,718825986.0,-0.0054835493519441,30426.49676190476,0,0,1,1,654,735,29,800.0,750.0,,-0.08125,-0.02,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,55,4,Bollène-Pierrelatte,,,,,,,,,,,,,,,,,,,,,,,4891.0,425.0,761.0,1433.0,62.0,171.0,283.0,641.0,656.0,459.0,,1968.0,23807.0,728708618.0,-0.0135338345864661,30609.00651069013,0,1,1,1,607,668,29,735.0,800.0,750.0,-0.0911564625850339,-0.165,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,55,4,Bollène-Pierrelatte,,,,,,,,,,,,,,,,,,,,,,,4965.0,430.0,758.0,1434.0,68.0,175.0,273.0,676.0,680.0,471.0,0.015129830300552,1937.0,23484.0,726775720.0,-0.0157520325203252,30947.697155510134,0,1,1,1,652,775,29,668.0,735.0,800.0,0.1601796407185629,0.054421768707483,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,55,4,Bollène-Pierrelatte,,,,,,,,,,,,,,,,,,,,,,,5125.0,453.0,766.0,1463.0,73.0,169.0,269.0,722.0,728.0,482.0,0.0322255790533736,1942.0,23451.0,729016973.0,0.0025813113061434,31086.81817406508,0,1,1,1,602,696,29,775.0,668.0,735.0,-0.1019354838709677,0.0419161676646706,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,55,4,Bollène-Pierrelatte,2453.0,187.0,40.0,60.0,0.0,13.0,3.0,116.0,300.0,443.0,83.0,229.0,22.0,100.0,48.0,286.0,287.0,236.0,26768.0,0.1050372357018012,0.1805951895637994,,5128.0,452.0,736.0,1488.0,74.0,178.0,267.0,712.0,733.0,488.0,0.0005853658536585,1934.0,23309.0,731502471.0,-0.0041194644696189,31382.83371229997,1,1,1,1,770,849,29,696.0,775.0,668.0,0.2198275862068965,0.0954838709677419,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,55,4,Bollène-Pierrelatte,2424.0,184.0,41.0,59.0,0.0,13.0,3.0,126.0,303.0,427.0,80.0,232.0,24.0,105.0,47.0,278.0,281.0,221.0,26643.0,0.1035318568985611,0.1761551155115511,-0.0118222584590297,5383.0,465.0,782.0,1504.0,77.0,199.0,263.0,783.0,773.0,537.0,0.049726989079563,1919.0,23693.0,748915295.0,-0.0077559462254395,31609.13750896889,1,1,1,1,851,947,29,849.0,696.0,775.0,0.1154299175500588,0.3606321839080459,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,55,4,Bollène-Pierrelatte,2498.0,203.0,41.0,60.0,0.0,15.0,3.0,118.0,319.0,445.0,87.0,234.0,22.0,107.0,41.0,312.0,271.0,220.0,27158.0,0.1050573044504458,0.1781425140112089,0.0305280528052804,5595.0,478.0,798.0,1550.0,77.0,208.0,274.0,862.0,754.0,594.0,0.0393832435444918,1919.0,23859.0,768198413.0,0.0,32197.42709250178,1,1,1,1,837,931,29,947.0,849.0,696.0,-0.0168954593453009,0.0965842167255595,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,55,4,Bollène-Pierrelatte,2498.0,209.0,39.0,61.0,0.0,15.0,3.0,121.0,316.0,440.0,92.0,231.0,24.0,99.0,35.0,317.0,277.0,219.0,27304.0,0.1051057018553193,0.1761409127301841,0.0,5862.0,517.0,831.0,1605.0,91.0,209.0,303.0,911.0,803.0,592.0,0.0477211796246648,1932.0,23801.0,744031633.0,0.0067743616466908,31260.519852107056,1,1,1,1,1020,1131,29,931.0,947.0,849.0,0.2148227712137487,0.1942977824709608,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,55,4,Bollène-Pierrelatte,2597.0,200.0,38.0,60.0,0.0,14.0,2.0,121.0,342.0,459.0,95.0,254.0,24.0,104.0,41.0,335.0,282.0,226.0,28347.0,0.106305682232498,0.176742395071236,0.0396317053642913,6321.0,559.0,875.0,1727.0,99.0,219.0,343.0,1013.0,833.0,653.0,0.078300921187308,2004.0,24756.0,800843871.0,0.0372670807453416,32349.485821619,1,1,1,1,1164,1284,29,1131.0,931.0,947.0,0.1352785145888593,0.3791621911922664,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,55,4,Bollène-Pierrelatte,2666.0,204.0,38.0,64.0,0.0,12.0,2.0,124.0,364.0,472.0,97.0,258.0,21.0,108.0,44.0,337.0,290.0,231.0,28936.0,0.1067883249882238,0.1770442610652663,0.0265691182133229,6637.0,583.0,909.0,1755.0,108.0,233.0,344.0,1111.0,866.0,728.0,0.0499920898591994,2037.0,25479.0,849060364.0,0.0164670658682635,33323.92809764904,1,1,1,1,1142,1246,29,1284.0,1131.0,931.0,-0.0295950155763239,0.1016799292661361,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,55,4,Bollène-Pierrelatte,2683.0,205.0,37.0,62.0,0.0,11.0,1.0,126.0,356.0,479.0,98.0,264.0,19.0,104.0,46.0,362.0,288.0,225.0,29595.0,0.1078863911579221,0.1785314945956019,0.0063765941485371,6792.0,599.0,905.0,1807.0,111.0,245.0,306.0,1197.0,876.0,746.0,0.0233539249660992,2030.0,25913.0,909213036.0,-0.0034364261168384,35087.13911936094,1,1,1,1,1152,1307,29,1246.0,1284.0,1131.0,0.0489566613162117,0.0179127725856698,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,55,4,Bollène-Pierrelatte,2664.0,200.0,38.0,64.0,0.0,12.0,1.0,120.0,346.0,481.0,92.0,270.0,18.0,101.0,42.0,372.0,287.0,220.0,29899.0,0.1090572554536518,0.1805555555555555,-0.0070816250465896,,,,,,,,,,,,2012.0,26456.0,960077445.0,-0.0088669950738916,36289.59196401572,1,0,1,1,1137,1317,29,1307.0,1246.0,1284.0,0.0076511094108646,0.0569823434991973,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,56,5,Cosne-Cours-sur-Loire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.0,12790.0,300201336.0,-0.0172711571675302,23471.566536356528,0,0,1,1,436,487,119,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,56,5,Cosne-Cours-sur-Loire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.0,12741.0,305077078.0,-0.0134739308728764,23944.515972058707,0,0,1,1,435,495,119,487.0,,,0.0164271047227926,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,56,5,Cosne-Cours-sur-Loire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.0,12504.0,306221942.0,-0.0172209026128266,24489.918586052463,0,0,1,1,460,510,119,495.0,487.0,,0.0303030303030302,0.0472279260780288,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,56,5,Cosne-Cours-sur-Loire,,,,,,,,,,,,,,,,,,,,,,,4223.0,394.0,584.0,1285.0,61.0,150.0,418.0,457.0,446.0,428.0,,1618.0,12420.0,311811858.0,-0.0223564954682778,25105.62463768116,0,1,1,1,408,462,119,510.0,495.0,487.0,-0.0941176470588235,-0.0666666666666666,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,56,5,Cosne-Cours-sur-Loire,,,,,,,,,,,,,,,,,,,,,,,4219.0,410.0,581.0,1274.0,61.0,162.0,402.0,480.0,453.0,396.0,-0.0009471939379588,1593.0,12415.0,313486131.0,-0.015451174289246,25250.59452275473,0,1,1,1,400,437,119,462.0,510.0,495.0,-0.0541125541125541,-0.1431372549019608,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,56,5,Cosne-Cours-sur-Loire,,,,,,,,,,,,,,,,,,,,,,,4181.0,414.0,560.0,1263.0,67.0,149.0,390.0,482.0,473.0,383.0,-0.0090068736667456,1546.0,12144.0,314534395.0,-0.0295040803515379,25900.39484519104,0,1,1,1,434,484,119,437.0,462.0,510.0,0.1075514874141876,0.0476190476190476,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,56,5,Cosne-Cours-sur-Loire,2530.0,485.0,29.0,75.0,0.0,6.0,2.0,94.0,234.0,402.0,63.0,176.0,20.0,86.0,28.0,193.0,453.0,184.0,18437.0,0.122914902591823,0.191699604743083,,4193.0,426.0,536.0,1246.0,67.0,162.0,397.0,491.0,461.0,407.0,0.0028701267639321,1524.0,12096.0,318260782.0,-0.0142302716688227,26311.24189814815,1,1,1,1,475,517,119,484.0,437.0,462.0,0.0681818181818181,0.1830663615560641,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,56,5,Cosne-Cours-sur-Loire,2487.0,472.0,27.0,68.0,0.0,5.0,3.0,100.0,236.0,386.0,61.0,181.0,18.0,92.0,27.0,180.0,448.0,183.0,17952.0,0.1221397507489286,0.1897868918375553,-0.01699604743083,4324.0,437.0,545.0,1267.0,65.0,168.0,398.0,523.0,494.0,427.0,0.0312425471023134,1502.0,12101.0,323438386.0,-0.0144356955380577,26728.2361788282,1,1,1,1,539,632,119,517.0,484.0,437.0,0.2224371373307543,0.3057851239669422,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,56,5,Cosne-Cours-sur-Loire,2538.0,497.0,27.0,73.0,0.0,4.0,3.0,98.0,241.0,396.0,60.0,184.0,18.0,96.0,26.0,188.0,441.0,186.0,18516.0,0.1225945610953071,0.1958234830575256,0.0205066344993969,4439.0,455.0,555.0,1298.0,70.0,187.0,404.0,553.0,489.0,428.0,0.0265957446808511,1490.0,12114.0,330419531.0,-0.0079893475366178,27275.84043255737,1,1,1,1,531,622,119,632.0,517.0,484.0,-0.0158227848101265,0.2030947775628626,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,56,5,Cosne-Cours-sur-Loire,2487.0,495.0,26.0,68.0,0.0,5.0,4.0,94.0,236.0,398.0,54.0,169.0,21.0,86.0,26.0,184.0,437.0,184.0,18272.0,0.1248103325875169,0.1990349819059107,-0.0200945626477541,4496.0,457.0,564.0,1294.0,69.0,181.0,393.0,592.0,509.0,437.0,0.0128407298941202,1466.0,11843.0,308989636.0,-0.0161073825503356,26090.486869880944,1,1,1,1,653,764,119,622.0,632.0,517.0,0.2282958199356912,0.2088607594936709,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,56,5,Cosne-Cours-sur-Loire,2570.0,508.0,28.0,72.0,0.0,4.0,3.0,94.0,237.0,411.0,55.0,180.0,30.0,90.0,32.0,191.0,444.0,191.0,18353.0,0.1231706763160683,0.1976653696498054,0.0333735424205869,4808.0,506.0,591.0,1349.0,80.0,194.0,403.0,646.0,535.0,504.0,0.0693950177935942,1514.0,11934.0,326261902.0,0.0327421555252387,27338.85553879672,1,1,1,1,653,786,119,764.0,622.0,632.0,0.0287958115183246,0.2636655948553055,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,56,5,Cosne-Cours-sur-Loire,2602.0,524.0,28.0,67.0,0.0,4.0,3.0,93.0,241.0,417.0,53.0,184.0,28.0,91.0,31.0,207.0,444.0,187.0,18294.0,0.1243851917847147,0.2013835511145273,0.0124513618677042,5057.0,549.0,603.0,1364.0,94.0,210.0,415.0,729.0,565.0,528.0,0.0517886855241265,1543.0,12131.0,342974214.0,0.0191545574636724,28272.54257686918,1,1,1,1,658,760,119,786.0,764.0,622.0,-0.0330788804071247,-0.0052356020942407,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,56,5,Cosne-Cours-sur-Loire,2600.0,522.0,29.0,68.0,0.0,4.0,4.0,93.0,243.0,408.0,50.0,198.0,27.0,94.0,29.0,208.0,435.0,188.0,18353.0,0.1230896449704142,0.2007692307692307,-0.0007686395080707,4962.0,553.0,602.0,1373.0,104.0,209.0,254.0,768.0,558.0,541.0,-0.0187858414079493,1523.0,12117.0,361269250.0,-0.0129617627997408,29815.07386316745,1,1,1,1,669,815,119,760.0,786.0,764.0,0.0723684210526316,0.0368956743002544,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,56,5,Cosne-Cours-sur-Loire,2587.0,519.0,31.0,66.0,0.0,3.0,4.0,87.0,233.0,406.0,49.0,201.0,28.0,95.0,29.0,207.0,438.0,191.0,18444.0,0.1234239049309764,0.2006184770003865,-0.005,,,,,,,,,,,,1510.0,12065.0,371861019.0,-0.0085357846355876,30821.46862826357,1,0,1,1,755,951,119,815.0,760.0,786.0,0.1668711656441717,0.2513157894736841,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,57,6,Dreux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2846.0,25236.0,612183684.0,0.0038800705467372,24258.34854969092,0,0,1,1,1000,1093,115,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,57,6,Dreux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896.0,25508.0,626528658.0,0.0175685172171469,24562.04555433589,0,0,1,1,978,1038,115,1093.0,,,-0.05032021957914,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,57,6,Dreux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2879.0,25132.0,624343740.0,-0.0058701657458563,24842.58077351584,0,0,1,1,1027,1095,115,1038.0,1093.0,,0.0549132947976878,0.0018298261665141,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,57,6,Dreux,,,,,,,,,,,,,,,,,,,,,,,7062.0,627.0,1148.0,2093.0,169.0,278.0,366.0,993.0,702.0,686.0,,2846.0,24910.0,625958640.0,-0.0114623133032303,25128.8093135287,0,1,1,1,947,1052,115,1095.0,1038.0,1093.0,-0.039269406392694,0.0134874759152214,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,57,6,Dreux,,,,,,,,,,,,,,,,,,,,,,,7163.0,646.0,1180.0,2112.0,165.0,282.0,352.0,1020.0,724.0,682.0,0.0143018974794675,2806.0,24559.0,627333854.0,-0.0140548137737175,25543.9494279083,0,1,1,1,947,1038,115,1052.0,1095.0,1038.0,-0.0133079847908744,-0.0520547945205479,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,57,6,Dreux,,,,,,,,,,,,,,,,,,,,,,,7209.0,618.0,1185.0,2114.0,168.0,282.0,352.0,1056.0,753.0,681.0,0.0064218902694401,2751.0,24271.0,631731108.0,-0.0196008553100498,26028.22743191463,0,1,1,1,1036,1146,115,1038.0,1052.0,1095.0,0.1040462427745665,0.0893536121673004,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,57,6,Dreux,3482.0,126.0,43.0,83.0,0.0,32.0,6.0,203.0,499.0,700.0,123.0,213.0,41.0,125.0,66.0,378.0,524.0,320.0,33141.0,0.1161222679301542,0.2010338885697875,,7291.0,614.0,1195.0,2110.0,177.0,283.0,356.0,1093.0,778.0,685.0,0.0113746705507005,2711.0,24198.0,641508964.0,-0.0145401672119229,26510.82585337631,1,1,1,1,1149,1223,115,1146.0,1038.0,1052.0,0.0671902268760906,0.1782273603082851,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,57,6,Dreux,3467.0,122.0,39.0,78.0,0.0,29.0,6.0,192.0,493.0,675.0,126.0,237.0,48.0,128.0,62.0,382.0,527.0,323.0,32201.0,0.1149295150809615,0.1946928179982694,-0.0043078690407811,7562.0,633.0,1197.0,2140.0,191.0,315.0,367.0,1159.0,828.0,732.0,0.037169112604581,2688.0,24243.0,647709368.0,-0.0084839542604204,26717.37689229881,1,1,1,1,1368,1466,115,1223.0,1146.0,1038.0,0.1986917416189697,0.2792321116928447,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,57,6,Dreux,3633.0,163.0,40.0,80.0,0.0,34.0,6.0,195.0,518.0,714.0,122.0,243.0,47.0,138.0,65.0,403.0,542.0,323.0,33244.0,0.1145431186385253,0.1965317919075144,0.0478800115373521,7945.0,643.0,1252.0,2229.0,210.0,342.0,384.0,1255.0,849.0,781.0,0.0506479767257339,2703.0,24297.0,662073565.0,0.0055803571428572,27249.189817672963,1,1,1,1,1486,1569,115,1466.0,1223.0,1146.0,0.0702592087312414,0.2829108748977922,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,57,6,Dreux,3696.0,162.0,52.0,80.0,0.0,31.0,6.0,181.0,523.0,736.0,126.0,259.0,53.0,138.0,79.0,409.0,535.0,326.0,33575.0,0.1138445564176083,0.1991341991341991,0.0173410404624276,8380.0,645.0,1296.0,2309.0,244.0,374.0,393.0,1364.0,911.0,844.0,0.054751415984896,2704.0,24156.0,624474360.0,0.0003699593044765,25851.72876304024,1,1,1,1,1719,1837,115,1569.0,1466.0,1223.0,0.1708094327597196,0.2530695770804911,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,57,6,Dreux,3773.0,160.0,49.0,83.0,0.0,30.0,6.0,165.0,547.0,736.0,128.0,280.0,55.0,140.0,84.0,427.0,552.0,331.0,34055.0,0.114152062771956,0.1950702358865624,0.0208333333333332,9039.0,694.0,1365.0,2451.0,264.0,404.0,456.0,1502.0,974.0,929.0,0.0786396181384248,2780.0,24832.0,677762457.0,0.0281065088757397,27293.913377899484,1,1,1,1,1884,2006,115,1837.0,1569.0,1466.0,0.0919978225367446,0.2785213511790949,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,57,6,Dreux,3836.0,161.0,55.0,86.0,0.0,32.0,7.0,168.0,571.0,766.0,124.0,289.0,61.0,126.0,83.0,432.0,541.0,334.0,34512.0,0.1151676505223006,0.1996871741397289,0.0166975881261595,9566.0,733.0,1449.0,2493.0,282.0,428.0,478.0,1646.0,1058.0,999.0,0.0583029096138953,2876.0,25399.0,725174786.0,0.0345323741007195,28551.31249261782,1,1,1,1,1863,1973,115,2006.0,1837.0,1569.0,-0.0164506480558325,0.0740337506804573,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,57,6,Dreux,3895.0,162.0,57.0,85.0,0.0,28.0,7.0,166.0,590.0,756.0,131.0,293.0,69.0,133.0,79.0,449.0,545.0,345.0,34687.0,0.1143030876292142,0.1940949935815147,0.0153806047966631,9746.0,772.0,1486.0,2513.0,310.0,456.0,403.0,1722.0,1054.0,1030.0,0.0188166422747229,2928.0,25689.0,760181690.0,0.0180806675938804,29591.71980224999,1,1,1,1,1969,2164,115,1973.0,2006.0,1837.0,0.0968068930562595,0.0787637088733799,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,57,6,Dreux,3869.0,163.0,62.0,87.0,0.0,29.0,7.0,168.0,551.0,739.0,120.0,305.0,78.0,143.0,77.0,446.0,550.0,344.0,34594.0,0.1119940523052694,0.1910054277591109,-0.0066752246469833,,,,,,,,,,,,2904.0,25706.0,779161916.0,-0.0081967213114754,30310.50789698903,1,0,1,1,1971,2214,115,2164.0,1973.0,2006.0,0.0231053604436228,0.1221490116573744,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,58,7,La Vallée de la Bresle-Vimeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.0,24505.0,597514851.0,-0.0180562931492299,24383.3850642726,0,0,1,1,353,401,93,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,58,7,La Vallée de la Bresle-Vimeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.0,24088.0,604107653.0,-0.0178474851270957,25079.19515941548,0,0,1,1,367,398,93,401.0,,,-0.0074812967581047,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,58,7,La Vallée de la Bresle-Vimeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.0,23303.0,594253294.0,-0.0132158590308369,25501.149809037463,0,0,1,1,397,425,93,398.0,401.0,,0.0678391959798994,0.0598503740648379,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,58,7,La Vallée de la Bresle-Vimeu,,,,,,,,,,,,,,,,,,,,,,,3853.0,515.0,427.0,1203.0,27.0,197.0,305.0,367.0,434.0,378.0,,1772.0,22894.0,599557527.0,-0.0111607142857143,26188.41299030313,0,1,1,1,375,410,93,425.0,398.0,401.0,-0.0352941176470588,0.0301507537688441,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,58,7,La Vallée de la Bresle-Vimeu,,,,,,,,,,,,,,,,,,,,,,,3894.0,521.0,420.0,1198.0,28.0,204.0,289.0,386.0,453.0,395.0,0.0106410589151311,1761.0,22737.0,603084254.0,-0.0062076749435665,26524.35475216608,0,1,1,1,344,390,93,410.0,425.0,398.0,-0.048780487804878,-0.0823529411764706,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,58,7,La Vallée de la Bresle-Vimeu,,,,,,,,,,,,,,,,,,,,,,,3912.0,504.0,421.0,1221.0,29.0,197.0,293.0,395.0,457.0,395.0,0.0046224961479199,1732.0,22283.0,598675610.0,-0.0164679159568427,26866.92141991653,0,1,1,1,353,368,93,390.0,410.0,425.0,-0.0564102564102564,-0.1024390243902438,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,58,7,La Vallée de la Bresle-Vimeu,2335.0,207.0,30.0,59.0,0.0,19.0,3.0,226.0,200.0,426.0,58.0,179.0,6.0,106.0,44.0,192.0,391.0,189.0,25573.0,0.1089887156161016,0.182441113490364,,3869.0,497.0,421.0,1173.0,32.0,204.0,282.0,395.0,473.0,392.0,-0.0109918200408998,1679.0,22260.0,607637562.0,-0.0306004618937644,27297.284905660377,1,1,1,1,396,433,93,368.0,390.0,410.0,0.1766304347826086,0.1102564102564103,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,58,7,La Vallée de la Bresle-Vimeu,2281.0,206.0,28.0,59.0,0.0,19.0,3.0,221.0,190.0,405.0,58.0,179.0,7.0,109.0,41.0,192.0,387.0,177.0,25105.0,0.1082104978299856,0.1775537045155633,-0.0231263383297644,3954.0,506.0,407.0,1189.0,35.0,216.0,300.0,418.0,480.0,403.0,0.0219695011630911,1658.0,21977.0,608758949.0,-0.0125074449076831,27699.82022114028,1,1,1,1,468,513,93,433.0,368.0,390.0,0.1847575057736721,0.3940217391304348,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,58,7,La Vallée de la Bresle-Vimeu,2335.0,231.0,22.0,61.0,0.0,21.0,3.0,216.0,191.0,397.0,57.0,194.0,7.0,111.0,42.0,206.0,401.0,175.0,25431.0,0.1077804015791718,0.1717344753747323,0.0236738272687417,4080.0,517.0,428.0,1227.0,35.0,230.0,303.0,433.0,505.0,402.0,0.0318664643399089,1630.0,21800.0,614481496.0,-0.0168878166465621,28187.224587155964,1,1,1,1,506,544,93,513.0,433.0,368.0,0.060428849902534,0.25635103926097,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
