ZE2020,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,source_year,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,target_year
0104,8533,78.0,112.0,297.0,0.0,40.0,7.0,392.0,853.0,2025.0,385.0,501.0,206.0,384.0,159.0,1460.0,1002.0,632.0,80563,2019,0.12689940814635878,0.23731395757646784,0.10904600987782698,2020
0104,8868,76.0,111.0,324.0,0.0,42.0,7.0,398.0,920.0,2073.0,403.0,540.0,212.0,385.0,175.0,1516.0,1039.0,647.0,81876,2020,0.12590321355320322,0.2337618403247632,0.0392593460682058,2021
0104,9301,91.0,114.0,345.0,0.0,39.0,8.0,425.0,1000.0,2133.0,420.0,575.0,231.0,409.0,184.0,1581.0,1084.0,662.0,84199,2021,0.12422562468672915,0.22933017955058596,0.048827244023455174,2022
0104,9611,101.0,117.0,346.0,0.0,40.0,10.0,422.0,1039.0,2181.0,448.0,588.0,235.0,426.0,186.0,1660.0,1111.0,701.0,85835,2022,0.12405082958594908,0.22692747893039225,0.03332974948930212,2023
0104,9963,108.0,131.0,369.0,,37.0,10.0,437.0,1061.0,2233.0,452.0,619.0,237.0,443.0,190.0,1712.0,1156.0,768.0,89222,2023,0.12293323296800389,0.22412927832982033,0.03662470086359382,2024
0105,1638,116.0,18.0,65.0,0.0,5.0,1.0,56.0,111.0,320.0,76.0,111.0,15.0,51.0,23.0,159.0,373.0,138.0,21041,2017,0.12701767097371494,0.2277167277167277,,2018
0105,1632,112.0,21.0,71.0,0.0,3.0,1.0,52.0,120.0,321.0,78.0,115.0,14.0,54.0,23.0,156.0,368.0,123.0,21088,2018,0.126160911668589,0.22549019607843138,-0.00366300366300365,2019
0105,1794,122.0,18.0,83.0,0.0,3.0,0.0,46.0,147.0,351.0,89.0,138.0,17.0,61.0,24.0,173.0,379.0,143.0,21201,2019,0.12260675682225777,0.21125975473801561,0.09926470588235303,2020
0105,1824,120.0,20.0,83.0,0.0,3.0,0.0,49.0,146.0,357.0,96.0,156.0,17.0,59.0,26.0,176.0,367.0,149.0,21077,2020,0.11984697214527548,0.2012061403508772,0.01672240802675584,2021
0105,1888,140.0,19.0,92.0,0.0,1.0,0.0,54.0,148.0,360.0,97.0,155.0,17.0,58.0,34.0,191.0,372.0,150.0,21005,2021,0.11739341694197067,0.19703389830508475,0.03508771929824572,2022
0105,1910,146.0,15.0,92.0,0.0,2.0,1.0,54.0,158.0,371.0,94.0,147.0,19.0,60.0,33.0,197.0,361.0,160.0,21567,2022,0.11670623064060742,0.19424083769633507,0.01165254237288127,2023
0105,1979,151.0,16.0,93.0,,3.0,1.0,59.0,148.0,389.0,100.0,153.0,18.0,64.0,33.0,207.0,377.0,167.0,22079,2023,0.11750642994494234,0.19656392117230925,0.036125654450261724,2024
0201,1191,59.0,10.0,45.0,0.0,2.0,1.0,55.0,134.0,242.0,83.0,64.0,8.0,48.0,17.0,120.0,204.0,99.0,10566,2017,0.11605019735900587,0.2031905961376994,,2018
0201,1090,56.0,13.0,43.0,0.0,3.0,1.0,50.0,113.0,230.0,78.0,60.0,7.0,51.0,13.0,104.0,187.0,81.0,10768,2018,0.11630502482955983,0.21100917431192662,-0.08480268681780012,2019
0201,1243,60.0,13.0,47.0,0.0,2.0,1.0,61.0,147.0,255.0,86.0,78.0,8.0,51.0,14.0,117.0,205.0,98.0,11346,2019,0.11520476049626906,0.20514883346741755,0.1403669724770642,2020
0201,1262,60.0,14.0,49.0,0.0,3.0,1.0,61.0,156.0,253.0,87.0,77.0,8.0,51.0,17.0,119.0,205.0,101.0,11299,2020,0.11371781766672276,0.2004754358161648,0.01528559935639584,2021
0201,1324,62.0,14.0,53.0,0.0,4.0,1.0,63.0,166.0,265.0,87.0,87.0,10.0,55.0,20.0,128.0,212.0,97.0,11486,2021,0.11295990361533757,0.2001510574018127,0.04912836767036444,2022
0201,1400,73.0,13.0,57.0,0.0,4.0,1.0,60.0,185.0,281.0,93.0,87.0,11.0,56.0,21.0,142.0,211.0,105.0,11837,2022,0.11284489795918368,0.2007142857142857,0.05740181268882183,2023
0201,1445,74.0,13.0,57.0,,4.0,1.0,68.0,180.0,277.0,96.0,87.0,10.0,55.0,25.0,149.0,225.0,124.0,12168,2023,0.11082290681385519,0.1916955017301038,0.03214285714285725,2024
0202,6130,59.0,65.0,128.0,1.0,22.0,1.0,252.0,449.0,1403.0,310.0,312.0,178.0,378.0,161.0,1035.0,785.0,591.0,77236,2017,0.12477756281119518,0.22887438825448614,,2018
0202,5746,55.0,67.0,127.0,1.0,20.0,3.0,233.0,402.0,1332.0,301.0,290.0,170.0,362.0,136.0,965.0,751.0,531.0,75366,2018,0.12552802361097096,0.23181343543334493,-0.06264274061990216,2019
0202,6415,55.0,73.0,145.0,1.0,19.0,3.0,259.0,487.0,1440.0,312.0,357.0,200.0,381.0,167.0,1090.0,820.0,606.0,78144,2019,0.12327836465707505,0.2244738893219018,0.11642882004872956,2020
0202,6490,58.0,72.0,147.0,1.0,16.0,4.0,248.0,489.0,1421.0,329.0,373.0,188.0,382.0,174.0,1156.0,822.0,610.0,78527,2020,0.12329814031780549,0.2189522342064715,0.011691348402182333,2021
0202,6784,62.0,84.0,144.0,1.0,17.0,4.0,245.0,553.0,1462.0,320.0,403.0,200.0,389.0,189.0,1219.0,848.0,644.0,81503,2021,0.12269765569375224,0.21550707547169812,0.045300462249614704,2022
0202,6977,68.0,75.0,156.0,1.0,17.0,5.0,250.0,594.0,1483.0,340.0,415.0,207.0,403.0,183.0,1230.0,856.0,694.0,81347,2022,0.12127254297269335,0.21255553963021356,0.02844929245283012,2023
0202,7152,71.0,76.0,148.0,1.0,20.0,2.0,248.0,603.0,1510.0,339.0,409.0,214.0,417.0,196.0,1282.0,873.0,743.0,83193,2023,0.12192002737614419,0.2111297539149888,0.0250824136448331,2024
0203,390,90.0,5.0,10.0,0.0,0.0,0.0,4.0,36.0,56.0,39.0,17.0,2.0,3.0,1.0,20.0,73.0,34.0,3631,2017,0.1405785667324129,0.23076923076923078,,2018
0203,360,90.0,5.0,8.0,0.0,0.0,0.0,4.0,29.0,49.0,40.0,13.0,3.0,3.0,1.0,19.0,73.0,23.0,3428,2018,0.15010802469135803,0.25,-0.07692307692307687,2019
0203,373,91.0,5.0,10.0,0.0,0.0,0.0,2.0,31.0,49.0,42.0,16.0,2.0,3.0,1.0,24.0,74.0,23.0,3498,2019,0.1465330736223217,0.24396782841823056,0.036111111111111205,2020
0203,384,94.0,3.0,8.0,0.0,0.0,0.0,3.0,34.0,50.0,54.0,13.0,2.0,4.0,1.0,23.0,73.0,22.0,3587,2020,0.14934624565972224,0.24479166666666666,0.029490616621983934,2021
0203,395,100.0,3.0,8.0,0.0,0.0,0.0,2.0,36.0,52.0,54.0,14.0,1.0,4.0,1.0,24.0,75.0,21.0,3375,2021,0.15285370934145173,0.25316455696202533,0.02864583333333326,2022
0203,407,98.0,3.0,8.0,0.0,0.0,0.0,5.0,36.0,52.0,60.0,13.0,1.0,4.0,1.0,25.0,78.0,23.0,3536,2022,0.14927346376977826,0.24078624078624078,0.030379746835442978,2023
0203,428,116.0,3.0,8.0,,,,4.0,39.0,50.0,55.0,14.0,2.0,4.0,1.0,28.0,80.0,24.0,3658,2023,0.15595248493318192,0.27102803738317754,0.051597051597051635,2024
0204,523,40.0,12.0,18.0,0.0,0.0,0.0,16.0,46.0,79.0,31.0,61.0,4.0,15.0,4.0,42.0,100.0,55.0,5141,2017,0.11117285552902982,0.19120458891013384,,2018
0204,465,39.0,10.0,17.0,0.0,0.0,0.0,15.0,45.0,76.0,28.0,46.0,3.0,17.0,5.0,28.0,98.0,38.0,5128,2018,0.11557867961614061,0.210752688172043,-0.11089866156787764,2019
0204,523,42.0,10.0,17.0,0.0,0.0,0.0,17.0,53.0,78.0,35.0,53.0,2.0,18.0,7.0,41.0,101.0,49.0,5284,2019,0.10978360612585869,0.1931166347992352,0.12473118279569895,2020
0204,529,47.0,9.0,14.0,0.0,0.0,0.0,15.0,53.0,75.0,37.0,55.0,4.0,16.0,8.0,42.0,103.0,51.0,5237,2020,0.11023759920812176,0.1947069943289225,0.011472275334607929,2021
0204,546,49.0,9.0,16.0,0.0,0.0,0.0,16.0,49.0,76.0,44.0,59.0,4.0,18.0,8.0,45.0,105.0,48.0,5297,2021,0.10850138872116896,0.19230769230769232,0.032136105860113506,2022
0204,559,54.0,9.0,19.0,0.0,0.0,0.0,16.0,48.0,80.0,40.0,63.0,5.0,17.0,8.0,51.0,101.0,48.0,5523,2022,0.10679369305653783,0.1806797853309481,0.023809523809523725,2023
0204,582,59.0,9.0,16.0,,,,18.0,56.0,79.0,40.0,66.0,3.0,17.0,8.0,52.0,106.0,53.0,5619,2023,0.10801124219128258,0.18213058419243985,0.041144901610017826,2024
0205,1154,70.0,6.0,39.0,0.0,4.0,1.0,45.0,138.0,209.0,74.0,115.0,15.0,38.0,25.0,101.0,179.0,95.0,8773,2017,0.10774519492143972,0.18110918544194107,,2018
0205,1038,64.0,5.0,37.0,0.0,5.0,2.0,47.0,121.0,192.0,72.0,97.0,9.0,40.0,20.0,91.0,154.0,82.0,8668,2018,0.10638882392031511,0.18497109826589594,-0.10051993067590992,2019
0205,1176,65.0,6.0,39.0,0.0,5.0,2.0,53.0,142.0,209.0,82.0,118.0,10.0,45.0,26.0,98.0,182.0,94.0,8930,2019,0.10663814845666157,0.17772108843537415,0.13294797687861282,2020
0205,1200,66.0,6.0,46.0,0.0,5.0,2.0,51.0,145.0,208.0,79.0,117.0,13.0,45.0,25.0,106.0,191.0,95.0,8823,2020,0.10619305555555557,0.17333333333333334,0.020408163265306145,2021
0205,1273,77.0,5.0,42.0,0.0,6.0,1.0,52.0,161.0,215.0,85.0,129.0,17.0,44.0,23.0,120.0,190.0,106.0,9014,2021,0.10549703214197337,0.16889238020424194,0.060833333333333295,2022
0205,1314,90.0,5.0,41.0,0.0,5.0,1.0,53.0,164.0,210.0,91.0,140.0,17.0,44.0,19.0,130.0,195.0,109.0,9502,2022,0.10477841950288311,0.1598173515981735,0.03220738413197166,2023
0205,1382,91.0,7.0,42.0,,4.0,3.0,54.0,170.0,221.0,92.0,148.0,16.0,46.0,19.0,141.0,202.0,126.0,10029,2023,0.10494553709990555,0.15991316931982633,0.05175038051750391,2024
0206,1901,54.0,20.0,47.0,0.0,12.0,4.0,119.0,233.0,415.0,83.0,196.0,18.0,60.0,32.0,220.0,223.0,165.0,14326,2017,0.11676542233509815,0.2183061546554445,,2018
0206,1740,49.0,19.0,45.0,0.0,7.0,3.0,104.0,217.0,386.0,79.0,186.0,19.0,59.0,22.0,214.0,198.0,133.0,13813,2018,0.11877328577090764,0.2218390804597701,-0.0846922672277749,2019
0206,1960,58.0,20.0,53.0,0.0,6.0,3.0,119.0,237.0,413.0,96.0,222.0,21.0,66.0,34.0,230.0,213.0,169.0,14908,2019,0.11422324031653477,0.21071428571428572,0.12643678160919536,2020
0206,2054,60.0,23.0,54.0,0.0,6.0,3.0,124.0,247.0,424.0,101.0,225.0,26.0,69.0,42.0,249.0,231.0,170.0,14662,2020,0.11271615742053173,0.20642648490749757,0.04795918367346941,2021
0206,2192,63.0,23.0,54.0,0.0,6.0,2.0,122.0,275.0,446.0,109.0,240.0,28.0,73.0,45.0,281.0,238.0,187.0,15023,2021,0.11344171239810324,0.20346715328467152,0.06718597857838371,2022
0206,2284,70.0,22.0,61.0,0.0,5.0,2.0,123.0,289.0,446.0,114.0,268.0,30.0,76.0,46.0,306.0,248.0,178.0,16222,2022,0.11255026208360298,0.19527145359019266,0.04197080291970812,2023
0206,2358,79.0,22.0,68.0,,6.0,3.0,136.0,299.0,448.0,125.0,267.0,36.0,72.0,42.0,305.0,253.0,197.0,16750,2023,0.10988812560205058,0.18999151823579305,0.03239929947460585,2024
0301,3382,51.0,94.0,59.0,0.0,9.0,0.0,195.0,339.0,799.0,174.0,202.0,70.0,128.0,55.0,495.0,424.0,288.0,40791,2017,0.12322865582950192,0.23625073920756948,,2018
0301,3499,49.0,101.0,69.0,0.0,6.0,0.0,191.0,370.0,800.0,198.0,207.0,70.0,129.0,54.0,527.0,440.0,288.0,41785,2018,0.12182985201095713,0.22863675335810232,0.03459491425192196,2019
0301,4070,59.0,107.0,73.0,0.0,7.0,1.0,213.0,461.0,851.0,242.0,255.0,84.0,146.0,70.0,616.0,528.0,357.0,45024,2019,0.1174139294532415,0.20909090909090908,0.16318948270934563,2020
0301,4133,63.0,109.0,73.0,0.0,8.0,2.0,217.0,448.0,884.0,237.0,253.0,92.0,148.0,62.0,649.0,530.0,358.0,46129,2020,0.11914225812213301,0.21388821679167674,0.015479115479115402,2021
0301,4436,69.0,113.0,82.0,0.0,10.0,3.0,233.0,529.0,904.0,247.0,260.0,101.0,148.0,71.0,712.0,570.0,384.0,48836,2021,0.11793641010796982,0.2037871956717764,0.07331236390031459,2022
0301,4703,84.0,114.0,91.0,0.0,8.0,3.0,244.0,593.0,937.0,261.0,281.0,106.0,155.0,82.0,759.0,593.0,392.0,49276,2022,0.11700861493803588,0.19923453115032957,0.06018935978358875,2023
0301,4940,87.0,119.0,92.0,,7.0,2.0,242.0,653.0,980.0,275.0,299.0,103.0,165.0,87.0,777.0,622.0,430.0,51647,2023,0.11725983051680901,0.19838056680161945,0.050393365936636236,2024
0302,523,10.0,27.0,11.0,0.0,0.0,0.0,10.0,44.0,117.0,38.0,35.0,5.0,13.0,7.0,29.0,143.0,34.0,6923,2017,0.15366926358813873,0.2734225621414914,,2018
0302,534,15.0,28.0,11.0,0.0,0.0,0.0,11.0,44.0,122.0,31.0,38.0,4.0,14.0,7.0,32.0,144.0,33.0,7446,2018,0.15284966825176394,0.2696629213483146,0.021032504780114758,2019
0302,596,14.0,28.0,11.0,0.0,0.0,0.0,12.0,50.0,124.0,37.0,50.0,3.0,18.0,9.0,40.0,159.0,41.0,8174,2019,0.14629408585198864,0.26677852348993286,0.11610486891385774,2020
0302,613,13.0,27.0,13.0,0.0,0.0,0.0,16.0,52.0,125.0,36.0,52.0,6.0,18.0,7.0,45.0,159.0,44.0,8200,2020,0.1418504453533953,0.25938009787928223,0.028523489932885893,2021
0302,667,16.0,29.0,12.0,0.0,1.0,0.0,22.0,60.0,124.0,42.0,52.0,7.0,19.0,7.0,57.0,163.0,56.0,8682,2021,0.1316800370429478,0.24437781109445278,0.0880913539967374,2022
0302,724,13.0,29.0,16.0,0.0,1.0,0.0,21.0,72.0,133.0,44.0,53.0,7.0,21.0,10.0,74.0,173.0,57.0,8926,2022,0.13081484081682487,0.23895027624309392,0.0854572713643178,2023
0302,776,15.0,31.0,13.0,,1.0,,25.0,95.0,138.0,52.0,54.0,5.0,22.0,11.0,75.0,182.0,57.0,9478,2023,0.13002510893825062,0.2345360824742268,0.07182320441988943,2024
0303,622,19.0,17.0,7.0,0.0,2.0,2.0,38.0,86.0,116.0,29.0,56.0,6.0,18.0,9.0,87.0,95.0,35.0,7552,2017,0.11693427487308859,0.1864951768488746,,2018
0303,657,26.0,18.0,9.0,0.0,2.0,2.0,39.0,91.0,117.0,32.0,58.0,6.0,19.0,7.0,93.0,99.0,39.0,7727,2018,0.11441008782598823,0.1780821917808219,0.0562700964630225,2019
0303,723,27.0,16.0,11.0,0.0,3.0,2.0,46.0,101.0,125.0,35.0,67.0,7.0,18.0,12.0,99.0,110.0,44.0,8001,2019,0.11311597405156401,0.17289073305670816,0.10045662100456632,2020
0303,713,25.0,16.0,9.0,0.0,3.0,2.0,47.0,106.0,112.0,37.0,68.0,7.0,16.0,12.0,99.0,108.0,46.0,8168,2020,0.11209770855421948,0.1570827489481066,-0.013831258644536604,2021
0303,741,24.0,19.0,7.0,0.0,3.0,2.0,51.0,119.0,110.0,34.0,69.0,8.0,18.0,13.0,104.0,110.0,50.0,8244,2021,0.1124624600013477,0.16059379217273953,0.03927068723702676,2022
0303,778,28.0,21.0,12.0,0.0,3.0,2.0,50.0,126.0,121.0,34.0,67.0,10.0,18.0,12.0,109.0,116.0,49.0,8454,2022,0.11292219850516451,0.16195372750642673,0.04993252361673406,2023
0303,804,30.0,24.0,12.0,,3.0,2.0,50.0,128.0,130.0,36.0,73.0,10.0,18.0,11.0,110.0,115.0,52.0,8501,2023,0.11233632830870523,0.16169154228855723,0.033419023136246784,2024
0401,2840,257.0,24.0,92.0,0.0,5.0,1.0,109.0,462.0,552.0,95.0,143.0,13.0,91.0,43.0,234.0,500.0,219.0,23793,2017,0.12368999206506645,0.19436619718309858,,2018
0401,2784,251.0,29.0,92.0,0.0,7.0,1.0,106.0,457.0,543.0,107.0,138.0,9.0,92.0,32.0,217.0,487.0,216.0,23239,2018,0.1236367605529132,0.19504310344827586,-0.019718309859154903,2019
0401,2877,255.0,31.0,93.0,0.0,6.0,1.0,110.0,476.0,535.0,109.0,161.0,10.0,96.0,37.0,233.0,502.0,222.0,24715,2019,0.12125424165794686,0.1859575947167188,0.03340517241379315,2020
0401,2998,252.0,34.0,94.0,0.0,7.0,2.0,112.0,493.0,565.0,118.0,167.0,16.0,96.0,43.0,246.0,521.0,232.0,25399,2020,0.1209703511480413,0.18845897264843228,0.04205769899200562,2021
0401,3292,296.0,32.0,99.0,0.0,8.0,3.0,121.0,562.0,604.0,128.0,207.0,30.0,95.0,43.0,274.0,530.0,260.0,27295,2021,0.11888591068742073,0.18347509113001215,0.09806537691794537,2022
0401,3451,304.0,33.0,101.0,0.0,7.0,3.0,135.0,573.0,629.0,130.0,226.0,28.0,94.0,49.0,289.0,555.0,295.0,28084,2022,0.1179343108859967,0.18226600985221675,0.04829890643985424,2023
0401,3607,317.0,31.0,112.0,,7.0,1.0,133.0,614.0,652.0,134.0,239.0,28.0,96.0,52.0,308.0,555.0,328.0,28092,2023,0.11775819573943988,0.18075963404491266,0.045204288611996546,2024
0402,6351,131.0,61.0,144.0,0.0,34.0,8.0,282.0,628.0,1340.0,369.0,458.0,113.0,287.0,146.0,772.0,1000.0,578.0,60082,2017,0.116642359114561,0.21099039521335222,,2018
0402,6209,136.0,56.0,150.0,0.0,30.0,6.0,289.0,609.0,1324.0,349.0,452.0,110.0,286.0,155.0,782.0,970.0,505.0,58497,2018,0.11682813519856632,0.21323884683523917,-0.022358683671862667,2019
0402,6456,132.0,59.0,160.0,0.0,33.0,5.0,300.0,674.0,1344.0,370.0,484.0,124.0,295.0,161.0,806.0,993.0,516.0,61892,2019,0.11515492730123192,0.20817843866171004,0.03978096311805435,2020
0402,6763,152.0,59.0,173.0,0.0,31.0,8.0,314.0,689.0,1391.0,368.0,532.0,126.0,290.0,172.0,865.0,1022.0,571.0,64180,2020,0.11440105964888976,0.2056779535709005,0.04755266418835191,2021
0402,7300,191.0,66.0,185.0,0.0,29.0,9.0,336.0,740.0,1490.0,380.0,588.0,140.0,326.0,168.0,963.0,1055.0,634.0,68120,2021,0.11340165134171512,0.20410958904109588,0.07940263196806141,2022
0402,7560,206.0,65.0,208.0,0.0,30.0,7.0,337.0,777.0,1503.0,376.0,632.0,140.0,332.0,168.0,1008.0,1079.0,692.0,70631,2022,0.11241983007194647,0.1988095238095238,0.03561643835616435,2023
0402,7705,203.0,66.0,211.0,,28.0,6.0,333.0,794.0,1511.0,389.0,634.0,153.0,350.0,176.0,1039.0,1099.0,713.0,71821,2023,0.1118668991750892,0.19610642439974044,0.019179894179894186,2024
0403,6428,121.0,34.0,138.0,0.0,24.0,7.0,193.0,494.0,1286.0,254.0,359.0,206.0,317.0,189.0,1161.0,1000.0,645.0,89157,2017,0.12358753260955009,0.2000622277535781,,2018
0403,6241,109.0,32.0,146.0,0.0,21.0,4.0,188.0,494.0,1251.0,251.0,354.0,190.0,314.0,182.0,1128.0,973.0,604.0,85483,2018,0.12372567338178321,0.20044864605031246,-0.029091474797759753,2019
0403,6464,110.0,37.0,148.0,0.0,22.0,5.0,188.0,532.0,1304.0,248.0,388.0,200.0,293.0,185.0,1167.0,1002.0,635.0,89540,2019,0.12435366515844036,0.20173267326732675,0.03573145329274152,2020
0403,6665,106.0,37.0,160.0,0.0,20.0,7.0,185.0,566.0,1342.0,254.0,435.0,204.0,307.0,188.0,1209.0,998.0,647.0,91108,2020,0.12370931442538055,0.2013503375843961,0.03109529702970293,2021
0403,7045,117.0,44.0,159.0,0.0,20.0,7.0,188.0,622.0,1414.0,272.0,491.0,224.0,317.0,200.0,1261.0,1006.0,703.0,94758,2021,0.1222008370603456,0.2007097232079489,0.05701425356339085,2022
0403,7238,116.0,42.0,157.0,0.0,21.0,6.0,190.0,653.0,1466.0,283.0,524.0,235.0,312.0,208.0,1280.0,1021.0,724.0,97550,2022,0.12230753672494367,0.20254213871235147,0.027395315826827638,2023
0403,7520,128.0,43.0,156.0,,22.0,7.0,193.0,674.0,1509.0,292.0,523.0,243.0,333.0,210.0,1350.0,1072.0,765.0,101436,2023,0.12274799117247621,0.20066489361702128,0.03896103896103886,2024
0404,8091,622.0,69.0,237.0,0.0,22.0,8.0,325.0,975.0,1762.0,253.0,510.0,85.0,320.0,187.0,725.0,1249.0,742.0,70380,2017,0.11783752730744879,0.21777283401310096,,2018
0404,8014,608.0,62.0,233.0,0.0,24.0,8.0,327.0,994.0,1718.0,254.0,542.0,77.0,327.0,196.0,731.0,1250.0,663.0,67670,2018,0.11710399613254792,0.2143748440229598,-0.009516747002842663,2019
0404,8251,582.0,64.0,245.0,0.0,25.0,7.0,345.0,1025.0,1818.0,248.0,580.0,79.0,329.0,187.0,771.0,1250.0,696.0,71711,2019,0.1184947616960478,0.22033692885710823,0.029573246818068277,2020
0404,8585,593.0,63.0,253.0,0.0,26.0,9.0,354.0,1083.0,1875.0,260.0,646.0,80.0,344.0,200.0,816.0,1245.0,738.0,74309,2020,0.11728806016371959,0.21840419336051253,0.04047994182523329,2021
0404,9282,631.0,64.0,272.0,0.0,23.0,10.0,381.0,1226.0,2012.0,277.0,737.0,100.0,357.0,214.0,902.0,1307.0,769.0,79312,2021,0.1171092407261083,0.21676362852833442,0.08118811881188126,2022
0404,9681,651.0,62.0,290.0,0.0,27.0,11.0,397.0,1274.0,2082.0,289.0,776.0,117.0,363.0,225.0,942.0,1357.0,818.0,80195,2022,0.11638408074726637,0.21506042764177255,0.042986425339366585,2023
0404,9997,670.0,66.0,305.0,,30.0,11.0,388.0,1275.0,2137.0,294.0,830.0,126.0,368.0,241.0,981.0,1411.0,864.0,82526,2023,0.1158168296742899,0.21376412923877164,0.03264125606858803,2024
1101,14601,145.0,88.0,218.0,1.0,110.0,24.0,547.0,1868.0,2971.0,640.0,1052.0,429.0,556.0,407.0,2214.0,1885.0,1446.0,189997,2017,0.11926265908750229,0.2034792137524827,,2018
1101,14939,139.0,88.0,233.0,0.0,104.0,23.0,537.0,1973.0,3013.0,700.0,1118.0,477.0,536.0,406.0,2245.0,1903.0,1444.0,187930,2018,0.11882277573352823,0.20168685989691412,0.02314909937675491,2019
1101,15740,154.0,93.0,231.0,0.0,103.0,23.0,535.0,2134.0,3133.0,809.0,1182.0,565.0,565.0,419.0,2364.0,1945.0,1485.0,192813,2019,0.11784209413128524,0.19904701397712835,0.053618046723341584,2020
1101,16050,155.0,99.0,227.0,0.0,104.0,21.0,557.0,2258.0,3209.0,797.0,1207.0,598.0,559.0,413.0,2413.0,1952.0,1481.0,193063,2020,0.1186403548102212,0.19993769470404985,0.01969504447268111,2021
1101,16684,152.0,109.0,242.0,0.0,108.0,20.0,538.0,2410.0,3295.0,859.0,1227.0,672.0,572.0,438.0,2540.0,1995.0,1507.0,196999,2021,0.11847021461621414,0.19749460561016544,0.03950155763239871,2022
1101,17182,155.0,110.0,243.0,0.0,103.0,23.0,547.0,2503.0,3372.0,915.0,1271.0,712.0,574.0,447.0,2618.0,2037.0,1552.0,198382,2022,0.11835808199144988,0.1962518915143755,0.02984895708463209,2023
1101,17618,151.0,112.0,250.0,,101.0,24.0,539.0,2612.0,3410.0,938.0,1273.0,769.0,592.0,458.0,2690.0,2099.0,1600.0,202995,2023,0.11824860978915297,0.19355204904075377,0.025375392852985623,2024
1102,1876,115.0,14.0,45.0,0.0,13.0,0.0,66.0,295.0,369.0,53.0,111.0,24.0,56.0,49.0,193.0,299.0,174.0,15241,2017,0.11971610876473557,0.19669509594882728,,2018
1102,1885,121.0,15.0,48.0,0.0,13.0,0.0,67.0,289.0,366.0,55.0,119.0,28.0,65.0,45.0,190.0,299.0,165.0,15036,2018,0.11714738019686341,0.19416445623342174,0.00479744136460547,2019
1102,1897,124.0,15.0,49.0,0.0,12.0,0.0,63.0,294.0,352.0,52.0,132.0,29.0,61.0,46.0,197.0,305.0,166.0,15705,2019,0.1163368957283217,0.18555614127569847,0.006366047745357983,2020
1102,1905,125.0,13.0,47.0,0.0,14.0,0.0,57.0,289.0,369.0,53.0,130.0,27.0,60.0,46.0,205.0,306.0,164.0,14957,2020,0.11844531244618045,0.19370078740157481,0.004217185028993153,2021
1102,1986,126.0,11.0,48.0,0.0,12.0,1.0,54.0,319.0,401.0,56.0,140.0,27.0,59.0,45.0,213.0,308.0,166.0,15586,2021,0.12187122546648291,0.20191339375629405,0.04251968503937009,2022
1102,2047,132.0,13.0,49.0,0.0,11.0,1.0,55.0,332.0,397.0,59.0,149.0,27.0,58.0,48.0,222.0,313.0,181.0,15799,2022,0.12005773459032712,0.19394235466536394,0.030715005035246712,2023
1102,2088,143.0,13.0,50.0,,12.0,1.0,51.0,352.0,396.0,59.0,139.0,28.0,64.0,49.0,223.0,318.0,190.0,15332,2023,0.1201033822169375,0.1896551724137931,0.02002931118710305,2024
1103,2663,92.0,20.0,43.0,0.0,18.0,2.0,87.0,371.0,483.0,94.0,160.0,47.0,102.0,75.0,355.0,415.0,299.0,25902,2017,0.11702135310253625,0.1813743897859557,,2018
1103,2706,93.0,24.0,39.0,0.0,18.0,3.0,88.0,379.0,506.0,90.0,168.0,56.0,98.0,78.0,357.0,420.0,289.0,25055,2018,0.1175862786646411,0.18699186991869918,0.016147202403304473,2019
1103,2827,103.0,23.0,39.0,0.0,18.0,3.0,88.0,417.0,529.0,96.0,183.0,43.0,107.0,84.0,377.0,428.0,289.0,26049,2019,0.11841434026753742,0.1871241598868058,0.04471544715447151,2020
1103,2801,108.0,20.0,40.0,0.0,17.0,3.0,83.0,427.0,517.0,91.0,176.0,42.0,96.0,88.0,370.0,440.0,283.0,26153,2020,0.11968987461891066,0.18457693680828274,-0.009197028652281558,2021
1103,2845,100.0,19.0,42.0,0.0,17.0,3.0,85.0,437.0,525.0,94.0,186.0,46.0,101.0,87.0,390.0,432.0,281.0,26207,2021,0.11950111347568113,0.18453427065026362,0.01570867547304533,2022
1103,2890,109.0,21.0,44.0,0.0,18.0,3.0,86.0,429.0,529.0,95.0,198.0,44.0,107.0,83.0,401.0,433.0,290.0,25969,2022,0.11814537661187004,0.18304498269896194,0.01581722319859402,2023
1103,2906,110.0,23.0,44.0,,16.0,3.0,85.0,424.0,529.0,86.0,198.0,50.0,99.0,91.0,417.0,431.0,300.0,26121,2023,0.11823841220836025,0.18203716448726773,0.005536332179930881,2024
